"","Alp89Jou.txt","Ama14Int.txt","And05Reg.txt","Ara14Eco.txt","Arr12Reg.txt","Bat01Urb.txt","Ben07Com.txt","Ber12Cit.txt","Bla03Jou.txt","Bos08Reg.txt","Bra99Jou.txt","Bre00Cyb.txt","Bre15Int.txt","Cam90Jou.txt","Cie16Mis.txt","Cra05Con.txt","Del04Con.txt","Del13Eur.txt","Dim09Urb.txt","Eec04The.txt","Ett87Env.txt","Ezz15Rev.txt","Faz15Jou.txt","Gab11Jou.txt","Gab99Qua.txt","Gan06Eco.txt","Gan13Eco.txt","Gie10Jou.txt","Gon10Jou.txt","Gue95Urb.txt","Gul12Age.txt","Hol10Nat.txt","Ign15Dis.txt","Iye13Eur.txt","Kam90Jou.txt","Knu01Ame.txt","Kru96Jou.txt","Kum14Jou.txt","LeG08Emp.txt","Li_16Wor.txt","Luc14Eco.txt","Mal80Env.txt","Man16Reg.txt","Mir86Urb.txt","Mod15Qua.txt","Mor13Tex.txt","Mor13Tow.txt","Nau03Jou.txt","Nis08Jou.txt","Oka79Reg.txt","Par83Jou.txt","Par85Jou.txt","Pen10Phy.txt","Pop74Sov.txt","Pum15Cyb.txt","Ros80Jou.txt","Roz11Ame.txt","Sch12Reg.txt","She12Com.txt","Son02Urb.txt","Soo05Reg.txt","Soo07Urb.txt","Sua80Jou.txt","Ven13Oec.txt","XuZ09Urb.txt","Ziq16Asi.txt"
"regional",0,2,0,14,0,0,0,7,9,0,2,0,1,0,0,4,0,1,4,1,1,0,1,0,4,0,1,17,0,2,0,0,4,8,0,7,0,3,0,1,0,1,2,2,2,3,20,2,0,0,4,8,0,0,1,0,0,1,9,1,2,0,4,1,6,0
"regularities",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,0,0,3,1,0,1,0,0,1,3,2,0,0,1,0,0,0,1,4,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"regularity",0,1,0,1,0,1,0,2,1,1,2,0,1,1,2,0,2,0,0,7,0,1,1,1,1,7,1,0,1,1,7,0,1,3,0,4,3,0,1,0,1,0,0,1,2,4,2,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,5,1,0
"related",0,1,3,3,4,1,6,2,2,1,0,2,1,0,0,0,2,12,1,3,3,1,3,3,1,1,1,1,2,4,5,3,6,1,1,1,0,2,2,2,0,5,0,2,2,3,1,1,0,3,7,5,1,0,1,2,0,2,0,2,8,2,0,2,3,0
"relater",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"relates",0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"relating",0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"relationship",0,3,2,8,4,1,0,5,9,1,2,0,1,2,1,2,11,1,1,5,6,0,4,0,0,7,2,6,4,4,4,10,0,8,0,1,6,6,1,2,0,3,2,1,12,1,2,1,5,7,16,2,2,0,0,5,0,1,1,1,4,2,5,4,6,5
"relevant",0,1,1,1,3,0,1,0,3,2,1,0,0,0,0,0,1,0,0,2,2,1,1,0,2,0,0,0,0,1,1,2,0,0,0,1,1,1,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1
"replacing",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"requires",0,1,0,0,2,0,0,1,0,2,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,1,1,0,0,2,0,1,0,0,2,1,2,2,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0
"resnick",0,1,1,3,2,1,3,4,0,0,0,0,0,5,5,0,4,2,1,0,0,9,1,3,1,2,0,2,0,5,0,0,0,1,1,1,1,2,0,0,1,0,1,0,1,1,2,1,5,0,0,5,2,0,0,0,0,3,0,7,19,2,0,2,3,0
"revealed",0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,2,0
"reveals",0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,3,0,1,0,0,0,1,0
"rich",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"right",0,3,0,1,2,0,0,1,2,3,2,0,0,0,2,1,0,1,0,0,0,1,2,0,0,0,0,2,2,0,0,14,5,0,0,3,5,2,2,5,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,0,3,0,1,2,1,0,0,2,0
"rosen",0,1,1,3,2,0,3,5,1,0,0,0,0,5,5,0,6,2,2,0,0,10,1,1,1,2,0,2,0,5,0,0,0,1,1,1,1,2,0,0,1,0,1,0,1,1,2,1,5,0,0,5,2,0,0,0,0,3,0,7,22,2,0,2,3,0
"rural",0,2,7,0,0,1,0,1,2,0,3,3,5,0,4,1,0,1,0,3,4,13,0,0,0,0,0,0,2,1,2,5,10,4,0,0,0,2,5,7,11,0,0,0,0,1,14,5,0,0,0,0,7,0,3,0,0,2,16,18,0,0,6,0,13,0
"satisfied",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,6,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scales",0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,1,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"scenario",0,1,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"scope",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8,0,1,3,0,0,0,1,1,0,0,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
"sea",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"secondly",0,2,2,0,0,5,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,8,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,3,0,1,0,0,0,0,0,0,0,0,10,0,4,0,3,0,0,7,2
"sectors",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"sharp",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"shortest",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"shows",0,3,4,2,8,1,1,1,2,23,2,4,2,0,1,2,4,9,2,2,2,5,6,4,9,1,2,2,12,5,2,6,13,4,1,10,3,5,6,8,2,6,8,1,10,6,3,8,6,5,1,0,4,2,1,5,11,1,1,10,9,10,0,3,4,6
"side",0,1,0,0,6,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,3,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
"significance",0,2,0,0,3,0,1,1,0,0,0,1,1,1,0,0,1,1,0,2,1,1,1,3,0,0,0,0,1,0,1,1,0,0,9,0,0,1,0,0,0,1,0,0,0,7,1,2,12,0,1,2,1,0,0,2,0,0,1,1,6,3,1,0,2,0
"significant",0,9,5,3,8,0,2,1,4,5,0,1,1,4,0,1,8,3,5,7,1,1,0,0,0,1,2,3,2,2,5,3,8,1,0,1,3,6,6,0,2,6,0,1,0,7,14,7,0,0,4,1,0,1,0,3,2,4,7,2,10,13,1,0,9,3
