"","i","j","cosSimTerm"
"293","Arr12Reg.txt","Mir86Urb.txt",0.437493394720197
"1233","Faz15Jou.txt","Roz11Ame.txt",0.437097093508336
"1686","Knu01Ame.txt","Mal80Env.txt",0.437020910229018
"1232","Faz15Jou.txt","Ros80Jou.txt",0.437019241895976
"871","Cra05Con.txt","Del04Con.txt",0.436805734820182
"139","And05Reg.txt","Bre15Int.txt",0.436764148191359
"759","Bre15Int.txt","Sch12Reg.txt",0.436658193731835
"2090","Pum15Cyb.txt","Ziq16Asi.txt",0.436408400408034
"1665","Kam90Jou.txt","Par83Jou.txt",0.436295824664263
"1937","Mor13Tex.txt","Nau03Jou.txt",0.436277692212473
"789","Cam90Jou.txt","Knu01Ame.txt",0.436237782798749
"1431","Gie10Jou.txt","Pum15Cyb.txt",0.435951631423036
"870","Cie16Mis.txt","Ziq16Asi.txt",0.435838914104016
"78","Ama14Int.txt","Cie16Mis.txt",0.435528328286593
"1187","Ezz15Rev.txt","Pop74Sov.txt",0.435402225572872
"90","Ama14Int.txt","Gan13Eco.txt",0.435387895474638
"245","Ara14Eco.txt","Roz11Ame.txt",0.435370254674603
"1214","Faz15Jou.txt","Kum14Jou.txt",0.434972397596013
"1294","Gab99Qua.txt","Kam90Jou.txt",0.434904186474244
"1940","Mor13Tex.txt","Par83Jou.txt",0.434769879136495
"837","Cie16Mis.txt","Ign15Dis.txt",0.434580125538134
"646","Bra99Jou.txt","Par85Jou.txt",0.434346991547092
"79","Ama14Int.txt","Cra05Con.txt",0.434201001082647
"640","Bra99Jou.txt","Mor13Tex.txt",0.433992683738785
"36","Alp89Jou.txt","Kru96Jou.txt",0.433796623987474
"38","Alp89Jou.txt","LeG08Emp.txt",0.433769947423678
"1860","Mal80Env.txt","Roz11Ame.txt",0.433643231492275
"863","Cie16Mis.txt","She12Com.txt",0.433460720683106
"857","Cie16Mis.txt","Pen10Phy.txt",0.433372792314955
"4","Alp89Jou.txt","Arr12Reg.txt",0.433064337062199
"2059","Pen10Phy.txt","Sch12Reg.txt",0.43273629267261
"731","Bre15Int.txt","Gue95Urb.txt",0.432675348674571
"743","Bre15Int.txt","Mal80Env.txt",0.432456579319626
"1174","Ezz15Rev.txt","Luc14Eco.txt",0.432272940606475
"2038","Par83Jou.txt","Ven13Oec.txt",0.432262622002299
"1034","Dim09Urb.txt","Knu01Ame.txt",0.432206834061881
"955","Del04Con.txt","Par85Jou.txt",0.431547804326007
"691","Bre00Cyb.txt","Man16Reg.txt",0.431460923440364
"1795","Li_16Wor.txt","Luc14Eco.txt",0.431370705309672
"1476","Gon10Jou.txt","Sua80Jou.txt",0.431290254580763
"904","Cra05Con.txt","Oka79Reg.txt",0.431194940560778
"1926","Mod15Qua.txt","Roz11Ame.txt",0.431191315294166
"64","Alp89Jou.txt","XuZ09Urb.txt",0.430974285764834
"593","Bos08Reg.txt","Pop74Sov.txt",0.430916040793454
"549","Bla03Jou.txt","Ziq16Asi.txt",0.430778502011608
"50","Alp89Jou.txt","Par83Jou.txt",0.430497938100899
"848","Cie16Mis.txt","Mir86Urb.txt",0.430459409859539
"375","Bat01Urb.txt","Ziq16Asi.txt",0.430111380935811
"1592","Ign15Dis.txt","Luc14Eco.txt",0.429996321660135
"1881","Man16Reg.txt","Pum15Cyb.txt",0.429921110876535
"1051","Dim09Urb.txt","Pen10Phy.txt",0.429905671702792
"709","Bre00Cyb.txt","Soo05Reg.txt",0.429873313202524
"580","Bos08Reg.txt","Luc14Eco.txt",0.429830419552036
"1845","Luc14Eco.txt","Ziq16Asi.txt",0.429691455069366
"1580","Hol10Nat.txt","Soo07Urb.txt",0.429664931671375
"1664","Kam90Jou.txt","Oka79Reg.txt",0.429554000747391
"438","Ber12Cit.txt","Bre00Cyb.txt",0.429516129101372
"1941","Mor13Tex.txt","Par85Jou.txt",0.429471169430805
"2102","Roz11Ame.txt","She12Com.txt",0.429018975331221
"2022","Oka79Reg.txt","Sua80Jou.txt",0.428883611303647
"302","Arr12Reg.txt","Pen10Phy.txt",0.428141315985557
"111","Ama14Int.txt","Nau03Jou.txt",0.427777621776122
"918","Cra05Con.txt","Ven13Oec.txt",0.427452947658112
"1843","Luc14Eco.txt","Ven13Oec.txt",0.427425374578587
"912","Cra05Con.txt","Sch12Reg.txt",0.427152175817026
"421","Ben07Com.txt","Pen10Phy.txt",0.427078921238749
"2050","Par85Jou.txt","Soo07Urb.txt",0.426667522913337
"371","Bat01Urb.txt","Soo07Urb.txt",0.426546879874
"381","Ben07Com.txt","Bre15Int.txt",0.426442852123948
"1835","Luc14Eco.txt","Ros80Jou.txt",0.426243759412376
"608","Bra99Jou.txt","Cam90Jou.txt",0.425974760733599
"1742","Kum14Jou.txt","Luc14Eco.txt",0.425969449243865
"920","Cra05Con.txt","Ziq16Asi.txt",0.425776290433985
"2081","Pum15Cyb.txt","Roz11Ame.txt",0.425647127092218
"1624","Iye13Eur.txt","Luc14Eco.txt",0.425271450211669
"791","Cam90Jou.txt","Kum14Jou.txt",0.425229425332919
"1117","Ett87Env.txt","Gie10Jou.txt",0.424915834944482
"2142","Sua80Jou.txt","Ziq16Asi.txt",0.424821689378295
"1397","Gan13Eco.txt","She12Com.txt",0.424777314089935
"1336","Gan06Eco.txt","Kru96Jou.txt",0.424723475298936
"98","Ama14Int.txt","Kam90Jou.txt",0.424565125172451
"122","Ama14Int.txt","She12Com.txt",0.424440376598391
"108","Ama14Int.txt","Mod15Qua.txt",0.424020127469257
"739","Bre15Int.txt","Kum14Jou.txt",0.42399039482903
"1902","Mir86Urb.txt","Pop74Sov.txt",0.423890471134734
"1124","Ett87Env.txt","Kam90Jou.txt",0.423666495374136
"315","Arr12Reg.txt","Ziq16Asi.txt",0.423601754725152
"1987","Nau03Jou.txt","Soo05Reg.txt",0.423184607480848
"229","Ara14Eco.txt","Luc14Eco.txt",0.423127291886306
"1003","Del13Eur.txt","Par85Jou.txt",0.422752790586236
"1372","Gan13Eco.txt","Iye13Eur.txt",0.422745847022814
"1373","Gan13Eco.txt","Kam90Jou.txt",0.422734948851164
"1183","Ezz15Rev.txt","Oka79Reg.txt",0.422421421921426
"1943","Mor13Tex.txt","Pop74Sov.txt",0.421530953799436
"607","Bra99Jou.txt","Bre15Int.txt",0.421417647596012
"242","Ara14Eco.txt","Pop74Sov.txt",0.421233768100314
"434","Ben07Com.txt","Ziq16Asi.txt",0.420704665557116
"1806","Li_16Wor.txt","Par85Jou.txt",0.42057196333284
"1654","Kam90Jou.txt","Li_16Wor.txt",0.420521840868102
"1928","Mod15Qua.txt","She12Com.txt",0.42048503781216
"705","Bre00Cyb.txt","Roz11Ame.txt",0.420311233553745
"1866","Mal80Env.txt","Sua80Jou.txt",0.420277456139448
"1877","Man16Reg.txt","Par83Jou.txt",0.41994659297155
"1242","Faz15Jou.txt","Ziq16Asi.txt",0.419632945843544
"214","Ara14Eco.txt","Gan06Eco.txt",0.419597649280419
"1404","Gan13Eco.txt","Ziq16Asi.txt",0.419293731624158
"1415","Gie10Jou.txt","LeG08Emp.txt",0.418986304376798
"2063","Pen10Phy.txt","Soo07Urb.txt",0.41893102158962
"1701","Knu01Ame.txt","Roz11Ame.txt",0.418729545438193
"1980","Nau03Jou.txt","Pop74Sov.txt",0.418693342224285
"1656","Kam90Jou.txt","Mal80Env.txt",0.418186847695069
"37","Alp89Jou.txt","Kum14Jou.txt",0.416836844774122
"1874","Man16Reg.txt","Nau03Jou.txt",0.416424722436139
"1694","Knu01Ame.txt","Oka79Reg.txt",0.416384132726932
"536","Bla03Jou.txt","Pen10Phy.txt",0.416228824117468
"1394","Gan13Eco.txt","Ros80Jou.txt",0.416114338953517
"126","Ama14Int.txt","Sua80Jou.txt",0.41604518814741
"1465","Gon10Jou.txt","Par85Jou.txt",0.415958409799369
"2057","Pen10Phy.txt","Ros80Jou.txt",0.415933984331584
"19","Alp89Jou.txt","Eec04The.txt",0.415723936995231
"1821","Luc14Eco.txt","Mal80Env.txt",0.415428276286
"91","Ama14Int.txt","Gie10Jou.txt",0.414876158714886
"1203","Faz15Jou.txt","Gan13Eco.txt",0.414657582503387
"874","Cra05Con.txt","Eec04The.txt",0.414648842724459
"591","Bos08Reg.txt","Par85Jou.txt",0.414510622930577
"1005","Del13Eur.txt","Pop74Sov.txt",0.414119093353261
"742","Bre15Int.txt","Luc14Eco.txt",0.413421091317337
"1344","Gan06Eco.txt","Mod15Qua.txt",0.413060898187393
"689","Bre00Cyb.txt","Luc14Eco.txt",0.413009930977417
"254","Ara14Eco.txt","Ziq16Asi.txt",0.412702779468824
"345","Bat01Urb.txt","Knu01Ame.txt",0.412643371265035
"1536","Gul12Age.txt","Par85Jou.txt",0.412262208017924
"1905","Mir86Urb.txt","Roz11Ame.txt",0.412121399029449
"1512","Gue95Urb.txt","Sua80Jou.txt",0.41203598613755
"977","Del13Eur.txt","Gan06Eco.txt",0.411808860499339
"57","Alp89Jou.txt","Sch12Reg.txt",0.411591102414837
"124","Ama14Int.txt","Soo05Reg.txt",0.411559476864259
"1584","Hol10Nat.txt","Ziq16Asi.txt",0.409991301288148
"320","Bat01Urb.txt","Bra99Jou.txt",0.409938075980467
"1218","Faz15Jou.txt","Mal80Env.txt",0.409713518848935
"327","Bat01Urb.txt","Del13Eur.txt",0.409563347035857
"365","Bat01Urb.txt","Ros80Jou.txt",0.409288999720792
"1824","Luc14Eco.txt","Mod15Qua.txt",0.408883768024325
"592","Bos08Reg.txt","Pen10Phy.txt",0.408540102354271
"194","Ara14Eco.txt","Bat01Urb.txt",0.408454668225862
"360","Bat01Urb.txt","Par83Jou.txt",0.40822057615844
"1677","Kam90Jou.txt","Sua80Jou.txt",0.407989546837307
"664","Bre00Cyb.txt","Cra05Con.txt",0.407758431426787
"2109","Roz11Ame.txt","Ziq16Asi.txt",0.407689555370729
"316","Bat01Urb.txt","Ben07Com.txt",0.407675203876799
"1138","Ett87Env.txt","Nis08Jou.txt",0.407451679655125
"483","Ber12Cit.txt","Roz11Ame.txt",0.407137241602609
"1561","Hol10Nat.txt","Man16Reg.txt",0.407017005270353
"1216","Faz15Jou.txt","Li_16Wor.txt",0.406841573585689
"1502","Gue95Urb.txt","Pen10Phy.txt",0.406667065453181
"1143","Ett87Env.txt","Pop74Sov.txt",0.406413454335772
"1185","Ezz15Rev.txt","Par85Jou.txt",0.406157182023038
"992","Del13Eur.txt","Luc14Eco.txt",0.405967076798001
"1836","Luc14Eco.txt","Roz11Ame.txt",0.405686539666656
"18","Alp89Jou.txt","Dim09Urb.txt",0.405405125648429
"880","Cra05Con.txt","Gan06Eco.txt",0.405328820232376
"492","Ber12Cit.txt","Ziq16Asi.txt",0.405215587747335
"1435","Gie10Jou.txt","She12Com.txt",0.405141537919885
"1097","Eec04The.txt","Pen10Phy.txt",0.405045743427341
"1139","Ett87Env.txt","Oka79Reg.txt",0.404986753862978
"2062","Pen10Phy.txt","Soo05Reg.txt",0.404719093264321
"809","Cam90Jou.txt","Ros80Jou.txt",0.40459813106484
"647","Bra99Jou.txt","Pen10Phy.txt",0.404514899628268
"2001","Nis08Jou.txt","Sch12Reg.txt",0.404164306970744
"555","Bos08Reg.txt","Cra05Con.txt",0.403644997845864
"6","Alp89Jou.txt","Ben07Com.txt",0.403533331097049
"1726","Kru96Jou.txt","Pen10Phy.txt",0.403315077066261
"1808","Li_16Wor.txt","Pop74Sov.txt",0.402861316078086
"2052","Par85Jou.txt","Ven13Oec.txt",0.40274660667318
"361","Bat01Urb.txt","Par85Jou.txt",0.402660285660412
"1221","Faz15Jou.txt","Mod15Qua.txt",0.402300870406789
"437","Ber12Cit.txt","Bra99Jou.txt",0.402273623736001
"285","Arr12Reg.txt","Knu01Ame.txt",0.402216492133317
"1680","Kam90Jou.txt","Ziq16Asi.txt",0.401987314650024
"140","And05Reg.txt","Cam90Jou.txt",0.401493406051379
"1852","Mal80Env.txt","Nis08Jou.txt",0.401229638226524
"1370","Gan13Eco.txt","Hol10Nat.txt",0.401159067923656
"1725","Kru96Jou.txt","Par85Jou.txt",0.401020854329929
"1605","Ign15Dis.txt","Pop74Sov.txt",0.400821025342932
"337","Bat01Urb.txt","Gie10Jou.txt",0.400735685613831
"1618","Iye13Eur.txt","Kam90Jou.txt",0.400153453481216
"683","Bre00Cyb.txt","Kam90Jou.txt",0.400072850327405
"535","Bla03Jou.txt","Par85Jou.txt",0.399742136101438
"1229","Faz15Jou.txt","Pen10Phy.txt",0.399599196224133
"1659","Kam90Jou.txt","Mod15Qua.txt",0.399587616164199
"553","Bos08Reg.txt","Cam90Jou.txt",0.399023975811116
"1330","Gan06Eco.txt","Gul12Age.txt",0.397913349863338
"255","Arr12Reg.txt","Bat01Urb.txt",0.397854835470334
"735","Bre15Int.txt","Iye13Eur.txt",0.397773201057878
"917","Cra05Con.txt","Sua80Jou.txt",0.397536065895583
"1442","Gie10Jou.txt","Ziq16Asi.txt",0.397012016792815
"76","Ama14Int.txt","Bre15Int.txt",0.396780224129034
"1674","Kam90Jou.txt","Son02Urb.txt",0.396229674668225
"916","Cra05Con.txt","Soo07Urb.txt",0.396004151210745
"1828","Luc14Eco.txt","Nis08Jou.txt",0.395725092970858
"1156","Ezz15Rev.txt","Faz15Jou.txt",0.395376764214709
"1776","LeG08Emp.txt","Nau03Jou.txt",0.395294687874987
"1764","Kum14Jou.txt","Sua80Jou.txt",0.395042413208197
"1823","Luc14Eco.txt","Mir86Urb.txt",0.394939574319687
"875","Cra05Con.txt","Ett87Env.txt",0.394409178955657
"1098","Eec04The.txt","Pop74Sov.txt",0.39426103599831
"1780","LeG08Emp.txt","Par85Jou.txt",0.393848635878943
"299","Arr12Reg.txt","Oka79Reg.txt",0.3938092471641
"142","And05Reg.txt","Cra05Con.txt",0.393479271098656
"779","Cam90Jou.txt","Gan06Eco.txt",0.393118115984787
"201","Ara14Eco.txt","Bre15Int.txt",0.392968301350912
"1804","Li_16Wor.txt","Oka79Reg.txt",0.392503018433792
"1671","Kam90Jou.txt","Roz11Ame.txt",0.392194906099894
"8","Alp89Jou.txt","Bla03Jou.txt",0.392180951407628
"20","Alp89Jou.txt","Ett87Env.txt",0.391745946618344
"2010","Oka79Reg.txt","Par83Jou.txt",0.391698082710318
"152","And05Reg.txt","Gan06Eco.txt",0.391232866072155
"364","Bat01Urb.txt","Pum15Cyb.txt",0.391154782220507
"745","Bre15Int.txt","Mir86Urb.txt",0.391148269532501
"1667","Kam90Jou.txt","Pen10Phy.txt",0.391071423737638
"876","Cra05Con.txt","Ezz15Rev.txt",0.390907418952971
"2114","Sch12Reg.txt","Sua80Jou.txt",0.390845915126942
"1658","Kam90Jou.txt","Mir86Urb.txt",0.390801325612719
"1498","Gue95Urb.txt","Nis08Jou.txt",0.390753995132658
"1655","Kam90Jou.txt","Luc14Eco.txt",0.390666317982381
"2132","Soo05Reg.txt","Sua80Jou.txt",0.390574835305648
"1692","Knu01Ame.txt","Nau03Jou.txt",0.390451096146559
"1736","Kru96Jou.txt","Sua80Jou.txt",0.390302761605684
"442","Ber12Cit.txt","Cra05Con.txt",0.390179391971497
"1552","Hol10Nat.txt","Iye13Eur.txt",0.390139050847114
"763","Bre15Int.txt","Soo07Urb.txt",0.389687899987802
"747","Bre15Int.txt","Mor13Tex.txt",0.389347703022937
"1547","Gul12Age.txt","Sua80Jou.txt",0.389294424151433
"1825","Luc14Eco.txt","Mor13Tex.txt",0.388909875690241
"1952","Mor13Tex.txt","Sua80Jou.txt",0.388680899718486
"1781","LeG08Emp.txt","Pen10Phy.txt",0.388441857342787
"338","Bat01Urb.txt","Gon10Jou.txt",0.388372188742322
"533","Bla03Jou.txt","Oka79Reg.txt",0.388093190121724
"2065","Pen10Phy.txt","Ven13Oec.txt",0.38792196808152
"1705","Knu01Ame.txt","Soo05Reg.txt",0.387506731495035
"663","Bre00Cyb.txt","Cie16Mis.txt",0.386868836763701
"1222","Faz15Jou.txt","Mor13Tex.txt",0.386593612379586
"15","Alp89Jou.txt","Cra05Con.txt",0.386378760339106
"776","Cam90Jou.txt","Faz15Jou.txt",0.385855263734256
"45","Alp89Jou.txt","Mor13Tex.txt",0.385621554506919
"1977","Nau03Jou.txt","Par83Jou.txt",0.385387123770924
"317","Bat01Urb.txt","Ber12Cit.txt",0.38520205016298
"1312","Gab99Qua.txt","Pen10Phy.txt",0.384986911634998
"445","Ber12Cit.txt","Dim09Urb.txt",0.384566008771946
"761","Bre15Int.txt","Son02Urb.txt",0.384113938702718
"2078","Pop74Sov.txt","XuZ09Urb.txt",0.384066946678302
"420","Ben07Com.txt","Par85Jou.txt",0.383747257523911
"325","Bat01Urb.txt","Cra05Con.txt",0.383547803253536
"1349","Gan06Eco.txt","Oka79Reg.txt",0.383368215725713
"741","Bre15Int.txt","Li_16Wor.txt",0.383146694182831
"11","Alp89Jou.txt","Bre00Cyb.txt",0.382864474061823
"86","Ama14Int.txt","Faz15Jou.txt",0.38268708079843
"1235","Faz15Jou.txt","She12Com.txt",0.382654399801291
"1186","Ezz15Rev.txt","Pen10Phy.txt",0.38223981482675
"1165","Ezz15Rev.txt","Hol10Nat.txt",0.382020263247072
"2047","Par85Jou.txt","She12Com.txt",0.38196417266159
"342","Bat01Urb.txt","Ign15Dis.txt",0.381909578082375
"1669","Kam90Jou.txt","Pum15Cyb.txt",0.381664693031231
"132","And05Reg.txt","Bat01Urb.txt",0.38163727816133
"1582","Hol10Nat.txt","Ven13Oec.txt",0.38163588850938
"1231","Faz15Jou.txt","Pum15Cyb.txt",0.381599961845404
"1220","Faz15Jou.txt","Mir86Urb.txt",0.381521076566116
"265","Arr12Reg.txt","Cra05Con.txt",0.380988177029216
"448","Ber12Cit.txt","Ezz15Rev.txt",0.380784031402928
"374","Bat01Urb.txt","XuZ09Urb.txt",0.380690519544008
"2068","Pop74Sov.txt","Pum15Cyb.txt",0.38061769608754
"1427","Gie10Jou.txt","Par83Jou.txt",0.380568751014665
"1467","Gon10Jou.txt","Pop74Sov.txt",0.380549956827818
"795","Cam90Jou.txt","Mal80Env.txt",0.38053848367015
"104","Ama14Int.txt","Luc14Eco.txt",0.380438849501713
"257","Arr12Reg.txt","Ber12Cit.txt",0.380320812200447
"885","Cra05Con.txt","Gul12Age.txt",0.380247644210925
"957","Del04Con.txt","Pop74Sov.txt",0.379957107766073
"883","Cra05Con.txt","Gon10Jou.txt",0.379928174132894
"1914","Mir86Urb.txt","Ziq16Asi.txt",0.379787620436547
"1050","Dim09Urb.txt","Par85Jou.txt",0.379663266826169
"326","Bat01Urb.txt","Del04Con.txt",0.379552534999643
"1219","Faz15Jou.txt","Man16Reg.txt",0.379385240389522
"348","Bat01Urb.txt","LeG08Emp.txt",0.379156475773023
"1365","Gan06Eco.txt","Ziq16Asi.txt",0.378907821443726
"491","Ber12Cit.txt","XuZ09Urb.txt",0.378767677638483
"1619","Iye13Eur.txt","Knu01Ame.txt",0.378727697304145
"443","Ber12Cit.txt","Del04Con.txt",0.378704818141254
"482","Ber12Cit.txt","Ros80Jou.txt",0.378676111880134
"1603","Ign15Dis.txt","Par85Jou.txt",0.378282842786151
"519","Bla03Jou.txt","Knu01Ame.txt",0.377886423304949
"449","Ber12Cit.txt","Faz15Jou.txt",0.377504275041722
"726","Bre15Int.txt","Gab99Qua.txt",0.377365270410453
"770","Cam90Jou.txt","Del04Con.txt",0.377207376082983
"318","Bat01Urb.txt","Bla03Jou.txt",0.377199252527622
"71","Ama14Int.txt","Ber12Cit.txt",0.376481352936998
"2069","Pop74Sov.txt","Ros80Jou.txt",0.376140802916473
"301","Arr12Reg.txt","Par85Jou.txt",0.376017824002359
"2121","She12Com.txt","Sua80Jou.txt",0.375796533884577
"297","Arr12Reg.txt","Nau03Jou.txt",0.375521016184488
"1558","Hol10Nat.txt","Li_16Wor.txt",0.375242272839901
"1722","Kru96Jou.txt","Nis08Jou.txt",0.375069161370805
"804","Cam90Jou.txt","Par83Jou.txt",0.375059968658702
"1683","Knu01Ame.txt","LeG08Emp.txt",0.3749850427187
"893","Cra05Con.txt","LeG08Emp.txt",0.374979239540009
"888","Cra05Con.txt","Iye13Eur.txt",0.374726729964185
"1560","Hol10Nat.txt","Mal80Env.txt",0.374531445543497
"906","Cra05Con.txt","Par85Jou.txt",0.374405518345611
"1417","Gie10Jou.txt","Luc14Eco.txt",0.374366993702912
"1617","Ign15Dis.txt","Ziq16Asi.txt",0.374258922336963
"440","Ber12Cit.txt","Cam90Jou.txt",0.373920344474628
"1236","Faz15Jou.txt","Son02Urb.txt",0.373846929231838
"373","Bat01Urb.txt","Ven13Oec.txt",0.373824255184947
"334","Bat01Urb.txt","Gab99Qua.txt",0.37306951715483
"466","Ber12Cit.txt","Li_16Wor.txt",0.372495878310953
"2135","Soo05Reg.txt","Ziq16Asi.txt",0.372438230555923
"680","Bre00Cyb.txt","Hol10Nat.txt",0.372286186308147
"1408","Gie10Jou.txt","Hol10Nat.txt",0.372240066066426
"223","Ara14Eco.txt","Kam90Jou.txt",0.371604811779198
"799","Cam90Jou.txt","Mor13Tex.txt",0.371574926794769
"2124","She12Com.txt","Ziq16Asi.txt",0.371343889458872
"328","Bat01Urb.txt","Dim09Urb.txt",0.371142205891132
"2009","Nis08Jou.txt","Ziq16Asi.txt",0.371019282690019
"281","Arr12Reg.txt","Hol10Nat.txt",0.370963701476866
"919","Cra05Con.txt","XuZ09Urb.txt",0.370803136989624
"1308","Gab99Qua.txt","Nis08Jou.txt",0.370300074271943
"1337","Gan06Eco.txt","Kum14Jou.txt",0.370238846919518
"620","Bra99Jou.txt","Gan06Eco.txt",0.370209205497879
"202","Ara14Eco.txt","Cam90Jou.txt",0.370128843087066
"1996","Nis08Jou.txt","Pen10Phy.txt",0.369979259158199
"762","Bre15Int.txt","Soo05Reg.txt",0.369611266278524
"571","Bos08Reg.txt","Hol10Nat.txt",0.369602456110424
"417","Ben07Com.txt","Nis08Jou.txt",0.369437309044761
"2079","Pop74Sov.txt","Ziq16Asi.txt",0.369353373534408
"1778","LeG08Emp.txt","Oka79Reg.txt",0.36926989690988
"60","Alp89Jou.txt","Soo05Reg.txt",0.369253725147651
"1578","Hol10Nat.txt","Son02Urb.txt",0.369149510539155
"1754","Kum14Jou.txt","Pen10Phy.txt",0.3688522035401
"2012","Oka79Reg.txt","Pen10Phy.txt",0.368687613709472
"2071","Pop74Sov.txt","Sch12Reg.txt",0.368462237715597
"2087","Pum15Cyb.txt","Sua80Jou.txt",0.368324322128983
"2042","Par85Jou.txt","Pop74Sov.txt",0.368280974664922
"903","Cra05Con.txt","Nis08Jou.txt",0.36809283876474
"815","Cam90Jou.txt","Soo07Urb.txt",0.36802360903783
"1537","Gul12Age.txt","Pen10Phy.txt",0.367979380192455
"1994","Nis08Jou.txt","Par83Jou.txt",0.367895745263637
"2054","Par85Jou.txt","Ziq16Asi.txt",0.367776086483817
"891","Cra05Con.txt","Kru96Jou.txt",0.367594772716097
"1856","Mal80Env.txt","Pen10Phy.txt",0.367559457577655
"1387","Gan13Eco.txt","Nis08Jou.txt",0.36671450033183
"2028","Par83Jou.txt","Pop74Sov.txt",0.366560763957973
"1210","Faz15Jou.txt","Iye13Eur.txt",0.366254193335864
"889","Cra05Con.txt","Kam90Jou.txt",0.365724438111814
"1351","Gan06Eco.txt","Par85Jou.txt",0.365441576442157
"1650","Kam90Jou.txt","Knu01Ame.txt",0.365210456887533
"1688","Knu01Ame.txt","Mir86Urb.txt",0.365197422315973
"24","Alp89Jou.txt","Gab99Qua.txt",0.365166840964677
"1142","Ett87Env.txt","Pen10Phy.txt",0.364888281461867
"1445","Gon10Jou.txt","Hol10Nat.txt",0.36476466457853
"470","Ber12Cit.txt","Mir86Urb.txt",0.364659362937717
"468","Ber12Cit.txt","Mal80Env.txt",0.36462223759465
"894","Cra05Con.txt","Li_16Wor.txt",0.364291357116084
"974","Del13Eur.txt","Faz15Jou.txt",0.364068283552886
"2021","Oka79Reg.txt","Soo07Urb.txt",0.363998715692265
"357","Bat01Urb.txt","Nau03Jou.txt",0.363943159446971
"1633","Iye13Eur.txt","Oka79Reg.txt",0.363826160844797
"758","Bre15Int.txt","Roz11Ame.txt",0.363452436090585
"820","Cie16Mis.txt","Cra05Con.txt",0.363175697540817
"1750","Kum14Jou.txt","Nis08Jou.txt",0.363163006449854
"487","Ber12Cit.txt","Soo05Reg.txt",0.362909124218835
"1918","Mod15Qua.txt","Nis08Jou.txt",0.36178602843403
"2007","Nis08Jou.txt","Ven13Oec.txt",0.361723966732469
"986","Del13Eur.txt","Kam90Jou.txt",0.361393413540693
"1382","Gan13Eco.txt","Mir86Urb.txt",0.361369998732027
"35","Alp89Jou.txt","Knu01Ame.txt",0.361331907409664
"2043","Par85Jou.txt","Pum15Cyb.txt",0.361156582036293
"1807","Li_16Wor.txt","Pen10Phy.txt",0.361101704113905
"1842","Luc14Eco.txt","Sua80Jou.txt",0.360813372274366
"467","Ber12Cit.txt","Luc14Eco.txt",0.360582233789034
"873","Cra05Con.txt","Dim09Urb.txt",0.360551468707511
"1280","Gab11Jou.txt","Soo07Urb.txt",0.360400235972673
"588","Bos08Reg.txt","Nis08Jou.txt",0.360399226274569
"1107","Eec04The.txt","Sua80Jou.txt",0.360041666922895
"1204","Faz15Jou.txt","Gie10Jou.txt",0.359813349961591
"460","Ber12Cit.txt","Iye13Eur.txt",0.359784193841844
"782","Cam90Jou.txt","Gon10Jou.txt",0.359657509090069
"1782","LeG08Emp.txt","Pop74Sov.txt",0.359584230327397
"1533","Gul12Age.txt","Nis08Jou.txt",0.35918820828481
"721","Bre15Int.txt","Eec04The.txt",0.358964145256951
"63","Alp89Jou.txt","Ven13Oec.txt",0.358955576588082
"1244","Gab11Jou.txt","Gan06Eco.txt",0.3589464754161
"2005","Nis08Jou.txt","Soo07Urb.txt",0.35818713219374
"803","Cam90Jou.txt","Oka79Reg.txt",0.35811642658614
"778","Cam90Jou.txt","Gab99Qua.txt",0.357935965094414
"1942","Mor13Tex.txt","Pen10Phy.txt",0.357823487421535
"1411","Gie10Jou.txt","Kam90Jou.txt",0.357777421217984
"204","Ara14Eco.txt","Cra05Con.txt",0.357676344182206
"418","Ben07Com.txt","Oka79Reg.txt",0.357479486737203
"1919","Mod15Qua.txt","Oka79Reg.txt",0.35731007080813
"458","Ber12Cit.txt","Hol10Nat.txt",0.357111137465214
"2049","Par85Jou.txt","Soo05Reg.txt",0.357074771649872
"1673","Kam90Jou.txt","She12Com.txt",0.356951338275797
"1481","Gue95Urb.txt","Hol10Nat.txt",0.356383283946449
"915","Cra05Con.txt","Soo05Reg.txt",0.356340788500463
"2106","Roz11Ame.txt","Sua80Jou.txt",0.35613173621991
"322","Bat01Urb.txt","Bre15Int.txt",0.35588214949893
"1356","Gan06Eco.txt","Roz11Ame.txt",0.355723504237121
"263","Arr12Reg.txt","Cam90Jou.txt",0.35561543324715
"1264","Gab11Jou.txt","Mor13Tex.txt",0.355450008601591
"1983","Nau03Jou.txt","Roz11Ame.txt",0.354976905133213
"1586","Ign15Dis.txt","Kam90Jou.txt",0.354305188653887
"1657","Kam90Jou.txt","Man16Reg.txt",0.354266599937752
"2011","Oka79Reg.txt","Par85Jou.txt",0.354166656611112
"1212","Faz15Jou.txt","Knu01Ame.txt",0.353682636457379
"817","Cam90Jou.txt","Ven13Oec.txt",0.353550649950882
"55","Alp89Jou.txt","Ros80Jou.txt",0.353511955363891
"877","Cra05Con.txt","Faz15Jou.txt",0.353345210975859
"728","Bre15Int.txt","Gan13Eco.txt",0.353153031419457
"552","Bos08Reg.txt","Bre15Int.txt",0.35259530434496
"881","Cra05Con.txt","Gan13Eco.txt",0.352168260646896
"1328","Gan06Eco.txt","Gon10Jou.txt",0.351803675334542
"5","Alp89Jou.txt","Bat01Urb.txt",0.351447766729784
