"","i","j","cosSim"
"1193","Bla03Jou","Ign15Dis",0.0505076272276105
"1569","LeG08Emp","Mor13Tow",0.0500783085836134
"99","Oka79Reg","Gie10Jou",0.0500626174321759
"1499","Soo07Urb","Mor13Tex",0.0500626174321759
"2017","Mor13Tex","Ezz15Rev",0.0500626174321759
"1053","Bat01Urb","Kum14Jou",0.05
"1061","Bat01Urb","Cie16Mis",0.05
"615","Cam90Jou","Son02Urb",0.05
"883","Bra99Jou","Gan06Eco",0.05
"1213","Nau03Jou","Gon10Jou",0.0498135481386718
"1908","Gul12Age","Ign15Dis",0.0497364731301994
"793","Kru96Jou","Gab11Jou",0.0496903994999953
"1820","Gab11Jou","Ziq16Asi",0.0496903994999953
"165","Mal80Env","Pen10Phy",0.0496291666985465
"580","Alp89Jou","Roz11Ame",0.0496291666985465
"328","Par83Jou","Bat01Urb",0.0492365963917331
"1077","Knu01Ame","Nis08Jou",0.0491473187182991
"2081","Kum14Jou","Bre15Int",0.049029033784546
"2106","Bre15Int","Cie16Mis",0.049029033784546
"393","Par85Jou","Eec04The",0.0489995957550025
"1319","Eec04The","Ign15Dis",0.0489995957550025
"1660","XuZ09Urb","She12Com",0.0489995957550025
"2020","Mor13Tex","Mod15Qua",0.0489115988044518
"607","Cam90Jou","Gue95Urb",0.0487950036474267
"1770","Pen10Phy","Arr12Reg",0.0487950036474267
"1281","Del04Con","Cie16Mis",0.0481125224324688
"1080","Knu01Ame","Gie10Jou",0.047836487323494
"1094","Knu01Ame","Mor13Tex",0.047836487323494
"1751","Hol10Nat","Mor13Tex",0.047836487323494
"655","Cam90Jou","Mod15Qua",0.0476731294622796
"93","Oka79Reg","Soo07Urb",0.0476190476190476
"121","Oka79Reg","Ezz15Rev",0.0476190476190476
"382","Par85Jou","Kru96Jou",0.0476190476190476
"434","Par85Jou","Ziq16Asi",0.0476190476190476
"731","Gue95Urb","Soo07Urb",0.0476190476190476
"759","Gue95Urb","Ezz15Rev",0.0476190476190476
"473","Mir86Urb","Del13Eur",0.0475651494154494
"483","Mir86Urb","Bre15Int",0.0475651494154494
"1964","Del13Eur","Luc14Eco",0.0475651494154494
"2045","Ven13Oec","Bre15Int",0.0475651494154494
"2091","Luc14Eco","Bre15Int",0.0475651494154494
"333","Par83Jou","Del04Con",0.0473779369679134
"2086","Kum14Jou","Pum15Cyb",0.0472455591261534
"2136","Pum15Cyb","Cie16Mis",0.0472455591261534
"1031","Bat01Urb","Nis08Jou",0.0471404520791032
"903","Bra99Jou","Iye13Eur",0.0471404520791032
"1453","Gan06Eco","Gab11Jou",0.0471404520791032
"1462","Gan06Eco","Iye13Eur",0.0471404520791032
"1922","Sch12Reg","Ama14Int",0.0468292905790847
"480","Mir86Urb","Ara14Eco",0.0466760028009337
"1274","Del04Con","Luc14Eco",0.0466760028009337
"2069","Ara14Eco","Luc14Eco",0.0466760028009337
"2078","Ara14Eco","Man16Reg",0.0466760028009337
"614","Cam90Jou","Knu01Ame",0.0466252404120157
"336","Par83Jou","Cra05Con",0.0465242105199235
"189","Mal80Env","Cie16Mis",0.046423834544263
"1983","Gan13Eco","Bre15Int",0.0462250163521024
"1034","Bat01Urb","Gie10Jou",0.0458831467741124
"454","Mir86Urb","Soo05Reg",0.0458349248514106
"2138","Pum15Cyb","Man16Reg",0.0458349248514106
"399","Par85Jou","Bos08Reg",0.0457509010871677
"1530","Bos08Reg","She12Com",0.0457509010871677
"335","Par83Jou","And05Reg",0.0457150320882494
"537","Ett87Env","Ara14Eco",0.0456792473218354
"83","Oka79Reg","Knu01Ame",0.045501575519329
"721","Gue95Urb","Knu01Ame",0.045501575519329
"1074","Knu01Ame","Soo07Urb",0.045501575519329
"1102","Knu01Ame","Ezz15Rev",0.045501575519329
"1759","Hol10Nat","Ezz15Rev",0.045501575519329
"1266","Del04Con","Gan13Eco",0.0453609211626514
"1980","Gan13Eco","Ara14Eco",0.0453609211626514
"843","Kra98Urb","Pen10Phy",0.0451753951452626
"1473","Gan06Eco","Ign15Dis",0.0451753951452626
"191","Mal80Env","Man16Reg",0.0450377349111045
"452","Mir86Urb","And05Reg",0.0450377349111045
"1701","Gie10Jou","Bre15Int",0.0449921270665848
"1708","Gie10Jou","Li_16Wor",0.0449921270665848
"368","Par83Jou","Faz15Jou",0.0449466574975495
"785","Kru96Jou","LeG08Emp",0.0449466574975495
"1584","LeG08Emp","Ziq16Asi",0.0449466574975495
"613","Cam90Jou","Bat01Urb",0.0447213595499958
"1188","Bla03Jou","Kum14Jou",0.0441941738241592
"641","Cam90Jou","Del13Eur",0.0438529009653515
"651","Cam90Jou","Bre15Int",0.0438529009653515
"159","Mal80Env","Nis08Jou",0.0437688109532409
"1977","Gan13Eco","Mor13Tow",0.0437688109532409
"1845","Roz11Ame","Ziq16Asi",0.0437688109532409
"82","Oka79Reg","Bat01Urb",0.0436435780471985
"1028","Bat01Urb","Soo07Urb",0.0436435780471985
"1056","Bat01Urb","Ezz15Rev",0.0436435780471985
"463","Mir86Urb","Gon10Jou",0.0435606841869032
"1903","Gul12Age","Kum14Jou",0.0435194139889245
"1706","Gie10Jou","Pum15Cyb",0.043355498476206
"542","Ett87Env","Faz15Jou",0.0433351390017439
"1851","Arr12Reg","Gan13Eco",0.0430331482911935
"618","Cam90Jou","Del04Con",0.0430331482911935
"648","Cam90Jou","Ara14Eco",0.0430331482911935
"1143","Son02Urb","Ara14Eco",0.0430331482911935
"1185","Bla03Jou","Ven13Oec",0.0428746462856272
"1198","Bla03Jou","Man16Reg",0.0428746462856272
"110","Oka79Reg","Del13Eur",0.0427960492510913
"1445","Gan06Eco","LeG08Emp",0.0426401432711221
"162","Mal80Env","Gie10Jou",0.0426014322842305
"2010","Mor13Tex","Mor13Tow",0.0426014322842305
"1814","Gab11Jou","Ign15Dis",0.042591770999996
"205","Ros80Jou","Gab99Qua",0.0423333756667302
"969","Gab99Qua","Ziq16Asi",0.0423333756667302
"867","Kra98Urb","Cie16Mis",0.0422577127364258
"1117","Son02Urb","Soo05Reg",0.0422577127364258
"470","Mir86Urb","Gul12Age",0.0422200330920749
"1904","Gul12Age","Luc14Eco",0.0422200330920749
"1913","Gul12Age","Man16Reg",0.0422200330920749
"87","Oka79Reg","Del04Con",0.0419960525565808
"117","Oka79Reg","Ara14Eco",0.0419960525565808
"2071","Ara14Eco","Ezz15Rev",0.0419960525565808
"2104","Bre15Int","Mod15Qua",0.0418121005003545
"1181","Bla03Jou","Gan13Eco",0.0416666666666667
"451","Mir86Urb","Eec04The",0.0415945165403851
"461","Mir86Urb","XuZ09Urb",0.0415945165403851
"620","Cam90Jou","And05Reg",0.04152273992687
"1454","Gan06Eco","Roz11Ame",0.04152273992687
"91","Oka79Reg","Soo05Reg",0.0412393049421161
"1511","Soo07Urb","Pum15Cyb",0.0412393049421161
"2061","Ama14Int","Ign15Dis",0.0412393049421161
"2113","Ezz15Rev","Pum15Cyb",0.0412393049421161
"1723","Gon10Jou","Mor13Tex",0.0412042821715165
"856","Kra98Urb","Ven13Oec",0.0409960030845394
"860","Kra98Urb","Luc14Eco",0.0409960030845394
"1091","Knu01Ame","Del13Eur",0.0408930410054765
"1101","Knu01Ame","Bre15Int",0.0408930410054765
"1748","Hol10Nat","Del13Eur",0.0408930410054765
"1765","Hol10Nat","Li_16Wor",0.0408930410054765
"653","Cam90Jou","Faz15Jou",0.0408248290463863
"156","Mal80Env","Soo07Urb",0.0405220449236554
"727","Gue95Urb","And05Reg",0.0405220449236554
"752","Gue95Urb","Mor13Tow",0.0405220449236554
"460","Mir86Urb","Dim09Urb",0.0404226041727222
"2131","Mod15Qua","Pum15Cyb",0.040291148201269
"631","Cam90Jou","Gon10Jou",0.0401609664451249
"1068","Knu01Ame","Del04Con",0.0401286176952564
"1229","Nau03Jou","Ama14Int",0.0400320384512718
"1688","Gie10Jou","Gul12Age",0.0399361531915436
"1898","Gul12Age","Mor13Tex",0.0399361531915436
"852","Kra98Urb","Gan13Eco",0.0398409536444798
"380","Par85Jou","Kam90Jou",0.0396214425875164
"1236","Nau03Jou","Ign15Dis",0.0396214425875164
"187","Mal80Env","Mod15Qua",0.0395903791232448
"197","Ros80Jou","Ett87Env",0.0395593886064618
"1111","Son02Urb","Bla03Jou",0.0395284707521047
"1106","Knu01Ame","Pum15Cyb",0.039405520311955
"1925","Sch12Reg","Luc14Eco",0.0393444737682317
"1045","Bat01Urb","Del13Eur",0.0392232270276368
"1055","Bat01Urb","Bre15Int",0.0392232270276368
"81","Oka79Reg","Bre00Cyb",0.039193090083481
"100","Oka79Reg","Gon10Jou",0.039193090083481
"738","Gue95Urb","Gon10Jou",0.039193090083481
"638","Cam90Jou","Gul12Age",0.0389249472080761
"1133","Son02Urb","Gul12Age",0.0389249472080761
"457","Mir86Urb","Bos08Reg",0.0388367818690309
"840","Kra98Urb","Gie10Jou",0.0387783367164741
"146","Mal80Env","Knu01Ame",0.0387201546331183
"1095","Knu01Ame","Mor13Tow",0.0387201546331183
"1191","Bla03Jou","Ezz15Rev",0.038575837490523
"1052","Bat01Urb","Ara14Eco",0.038490017945975
"1965","Del13Eur","Bre15Int",0.0384615384615385
"1972","Del13Eur","Li_16Wor",0.0384615384615385
"442","Mir86Urb","Bra99Jou",0.0383482494423685
"619","Cam90Jou","Eec04The",0.0383482494423685
"629","Cam90Jou","XuZ09Urb",0.0383482494423685
"1012","Bre00Cyb","Mod15Qua",0.0382919790533742
"1917","Sch12Reg","Gan13Eco",0.0382359556450936
"407","Par85Jou","Pen10Phy",0.0381801774160606
"1743","Hol10Nat","Arr12Reg",0.038069349381344
"107","Oka79Reg","Gul12Age",0.0379868588198793
"745","Gue95Urb","Gul12Age",0.0379868588198793
"952","Gab99Qua","Iye13Eur",0.0378641222831377
"825","Kra98Urb","Son02Urb",0.0377964473009227
"1026","Bat01Urb","Soo05Reg",0.0377964473009227
"1060","Bat01Urb","Pum15Cyb",0.0377964473009227
"1275","Del04Con","Bre15Int",0.0377425678048199
"2070","Ara14Eco","Bre15Int",0.0377425678048199
"1194","Bla03Jou","Mod15Qua",0.0376889180722204
"971","Bre00Cyb","Knu01Ame",0.0374502943136569
"726","Gue95Urb","Eec04The",0.037424059428256
"628","Cam90Jou","Dim09Urb",0.0372677996249965
"1123","Son02Urb","Dim09Urb",0.0372677996249965
"145","Mal80Env","Bat01Urb",0.0371390676354104
"1049","Bat01Urb","Mor13Tow",0.0371390676354104
"1970","Del13Eur","Pum15Cyb",0.0370624658330551
"2105","Bre15Int","Pum15Cyb",0.0370624658330551
"1272","Del04Con","Ara14Eco",0.037037037037037
"78","Oka79Reg","Kra98Urb",0.0368855556781659
"716","Gue95Urb","Kra98Urb",0.0368855556781659
"834","Kra98Urb","Soo07Urb",0.0368855556781659
"1171","Bla03Jou","Hol10Nat",0.0368604890387243
"173","Mal80Env","Del13Eur",0.0364178520364615
"2038","Mor13Tow","Li_16Wor",0.0364178520364615
"1280","Del04Con","Pum15Cyb",0.0363696483726654
"1745","Hol10Nat","Gul12Age",0.0362977004320314
"1134","Son02Urb","Sch12Reg",0.0362738125055006
"466","Mir86Urb","Gab11Jou",0.0361550763031094
"475","Mir86Urb","Iye13Eur",0.0361550763031094
"1995","Iye13Eur","Ven13Oec",0.0361550763031094
"1999","Iye13Eur","Luc14Eco",0.0361550763031094
"865","Kra98Urb","Mod15Qua",0.0360374985078224
"970","Bre00Cyb","Bat01Urb",0.035921060405355
"2102","Bre15Int","Faz15Jou",0.0358057437019716
"2122","Faz15Jou","Li_16Wor",0.0358057437019716
"625","Cam90Jou","Bos08Reg",0.0358057437019716
"1120","Son02Urb","Bos08Reg",0.0358057437019716
"150","Mal80Env","Del04Con",0.0357370844945932
"180","Mal80Env","Ara14Eco",0.0357370844945932
"1269","Del04Con","Mor13Tow",0.0357370844945932
"2028","Mor13Tow","Ara14Eco",0.0357370844945932
"2084","Kum14Jou","Ign15Dis",0.0357142857142857
"362","Par83Jou","Ama14Int",0.0355334527259351
"1927","Sch12Reg","Ezz15Rev",0.0353996162702394
"532","Ett87Env","Iye13Eur",0.0353829928289517
"1020","Bat01Urb","Bla03Jou",0.0353553390593274
"610","Cam90Jou","Bra99Jou",0.0353553390593274
"1737","Gon10Jou","Li_16Wor",0.0352234976838173
"665","Kam90Jou","Gab99Qua",0.0352234976838173
"1975","Gan13Eco","Iye13Eur",0.0351364184463153
"154","Mal80Env","Soo05Reg",0.0350931203171798
"188","Mal80Env","Pum15Cyb",0.0350931203171798
"1361","And05Reg","Pum15Cyb",0.0350931203171798
"94","Oka79Reg","Bos08Reg",0.0349428278907306
"1078","Knu01Ame","Dim09Urb",0.0347524023428458
"1180","Bla03Jou","Del13Eur",0.0346687622640768
"1231","Nau03Jou","Kum14Jou",0.0346687622640768
"420","Par85Jou","Ven13Oec",0.0346479464337619
"2129","Ign15Dis","Man16Reg",0.0346479464337619
"975","Bre00Cyb","Del04Con",0.0345650564910142
"1727","Gon10Jou","Ara14Eco",0.0345650564910142
"717","Gue95Urb","Bra99Jou",0.0345032779671177
"912","Bra99Jou","Ezz15Rev",0.0345032779671177
"1865","Arr12Reg","Pum15Cyb",0.0345032779671177
"2120","Faz15Jou","Pum15Cyb",0.0345032779671177
"177","Mal80Env","Mor13Tow",0.0344827586206897
"1905","Gul12Age","Bre15Int",0.0341394370999459
"321","Par83Jou","Kam90Jou",0.0341394370999459
"1735","Gon10Jou","Pum15Cyb",0.0339422116651065
"185","Mal80Env","Faz15Jou",0.0339031751810405
"1089","Knu01Ame","Sch12Reg",0.0338255045745869
"1232","Nau03Jou","Luc14Eco",0.0336336396998156
"1241","Nau03Jou","Man16Reg",0.0336336396998156
"1316","Eec04The","Bre15Int",0.0336336396998156
"1678","XuZ09Urb","Li_16Wor",0.0336336396998156
"977","Bre00Cyb","And05Reg",0.0333518672982535
"1002","Bre00Cyb","Mor13Tow",0.0333518672982535
"1032","Bat01Urb","Dim09Urb",0.0333333333333333
"634","Cam90Jou","Gab11Jou",0.0333333333333333
"861","Kra98Urb","Bre15Int",0.0331496772065898
"1910","Gul12Age","Pum15Cyb",0.0328975847479884
"1010","Bre00Cyb","Faz15Jou",0.0327912917891977
"404","Par85Jou","Gie10Jou",0.0327736762672231
"1704","Gie10Jou","Ign15Dis",0.0327736762672231
"2019","Mor13Tex","Ign15Dis",0.0327736762672231
"458","Mir86Urb","LeG08Emp",0.0327034970083864
"1209","Nau03Jou","Nis08Jou",0.0326860225230307
"112","Oka79Reg","Iye13Eur",0.0325300024316178
"828","Kra98Urb","Del04Con",0.0325300024316178
"1043","Bat01Urb","Sch12Reg",0.0324442842261525
"1321","Eec04The","Pum15Cyb",0.0324101861776082
"1676","XuZ09Urb","Pum15Cyb",0.0324101861776082
"170","Mal80Env","Gul12Age",0.0323254091917618
"350","Par83Jou","Roz11Ame",0.0323254091917618
"1192","Bla03Jou","Faz15Jou",0.0322748612183951
"988","Bre00Cyb","Gon10Jou",0.032258064516129
"1149","Son02Urb","Ign15Dis",0.031943828249997
"151","Mal80Env","Eec04The",0.0318464877649241
"467","Mir86Urb","Roz11Ame",0.0318464877649241
"1926","Sch12Reg","Bre15Int",0.0318142381487889
"691","Kam90Jou","Ber12Cit",0.0318142381487889
"1212","Nau03Jou","Gie10Jou",0.0318142381487889
"1219","Nau03Jou","Ber12Cit",0.0318142381487889
"2004","Iye13Eur","Mod15Qua",0.0317820863081864
"522","Ett87Env","Pen10Phy",0.0317180739847776
"1645","Dim09Urb","Pum15Cyb",0.0314970394174356
"830","Kra98Urb","And05Reg",0.0313882410287172
"995","Bre00Cyb","Gul12Age",0.0312652699740361
"1923","Sch12Reg","Ara14Eco",0.0312195270527231
"123","Oka79Reg","Ign15Dis",0.0311739843194275
"426","Par85Jou","Ezz15Rev",0.0311739843194275
"761","Gue95Urb","Ign15Dis",0.0311739843194275
"1509","Soo07Urb","Ign15Dis",0.0311739843194275
"2111","Ezz15Rev","Ign15Dis",0.0311739843194275
"1093","Knu01Ame","Iye13Eur",0.0310834936080105
"911","Bra99Jou","Bre15Int",0.0310086836473021
"1112","Son02Urb","Nau03Jou",0.0310086836473021
"863","Kra98Urb","Faz15Jou",0.0308606699924184
"976","Bre00Cyb","Eec04The",0.0308020551816849
"372","Par83Jou","Cie16Mis",0.0307728727448332
"1931","Sch12Reg","Pum15Cyb",0.0306569669742483
"2125","Ign15Dis","Mod15Qua",0.0304572451936586
"878","Bra99Jou","Del04Con",0.0304290309725092
"841","Kra98Urb","Gon10Jou",0.0303588370359458
"1546","Bos08Reg","Pum15Cyb",0.0302613766334401
"626","Cam90Jou","LeG08Emp",0.0301511344577764
"500","Ett87Env","Gab99Qua",0.0301442842624232
"985","Bre00Cyb","Dim09Urb",0.0299342170044625
"361","Par83Jou","Ven13Oec",0.0298540717013266
"374","Par83Jou","Man16Reg",0.0298540717013266
"1047","Bat01Urb","Iye13Eur",0.0298142396999972
"1090","Knu01Ame","She12Com",0.029787773436725
"1104","Knu01Ame","Ign15Dis",0.029787773436725
"157","Mal80Env","Bos08Reg",0.0297350516725026
"546","Ett87Env","Cie16Mis",0.0296695414548463
"848","Kra98Urb","Gul12Age",0.029424494316825
"142","Mal80Env","Bra99Jou",0.0293610109757352
"635","Cam90Jou","Roz11Ame",0.0293610109757352
"996","Bre00Cyb","Sch12Reg",0.0291358273374033
"829","Kra98Urb","Eec04The",0.0289885517826224
"839","Kra98Urb","XuZ09Urb",0.0289885517826224
"1067","Knu01Ame","Nau03Jou",0.028915746598312
"896","Bra99Jou","Arr12Reg",0.0288675134594813
"913","Bra99Jou","Faz15Jou",0.0288675134594813
"539","Ett87Env","Luc14Eco",0.0287836831251702
"1808","Gab11Jou","Ara14Eco",0.0286887655274623
"104","Oka79Reg","Roz11Ame",0.0286534127530626
"387","Par85Jou","Bat01Urb",0.0285714285714286
"1058","Bat01Urb","Ign15Dis",0.0285714285714286
"838","Kra98Urb","Dim09Urb",0.0281718084909506
"415","Par85Jou","Del13Eur",0.0280165907340263
"1936","She12Com","Del13Eur",0.0280165907340263
"1953","She12Com","Li_16Wor",0.0280165907340263
"1968","Del13Eur","Ign15Dis",0.0280165907340263
"2103","Bre15Int","Ign15Dis",0.0280165907340263
"531","Ett87Env","Gan13Eco",0.027972711943223
"1994","Iye13Eur","Mor13Tow",0.0276818266179133
"2073","Ara14Eco","Ign15Dis",0.0274928699614107
"519","Ett87Env","Gie10Jou",0.0272266385058665
"835","Kra98Urb","Bos08Reg",0.0270665980980383
"396","Par85Jou","Soo05Reg",0.0269974623578019
"1422","Soo05Reg","She12Com",0.0269974623578019
"1951","She12Com","Pum15Cyb",0.0269974623578019
"339","Par83Jou","Soo07Urb",0.0268607654675127
"1722","Gon10Jou","Iye13Eur",0.0267739776300833
"820","Kra98Urb","Bra99Jou",0.0267261241912424
"186","Mal80Env","Ign15Dis",0.0265279054538646
"419","Par85Jou","Mor13Tow",0.0265279054538646
"2034","Mor13Tow","Ign15Dis",0.0265279054538646
"1182","Bla03Jou","Iye13Eur",0.0263523138347365
"427","Par85Jou","Faz15Jou",0.0260820265478651
"1863","Arr12Reg","Ign15Dis",0.0260820265478651
"2118","Faz15Jou","Ign15Dis",0.0260820265478651
"1572","LeG08Emp","Ara14Eco",0.0259499648053841
"1202","Nau03Jou","And05Reg",0.0257513101312302
"1843","Roz11Ame","Li_16Wor",0.0257513101312302
"329","Par83Jou","Knu01Ame",0.0256663501169673
"405","Par85Jou","Gon10Jou",0.0256579002895393
"1132","Son02Urb","Ber12Cit",0.0256494588021288
"1308","Eec04The","Iye13Eur",0.0255654996282457
"1663","XuZ09Urb","Iye13Eur",0.0255654996282457
"1580","LeG08Emp","Pum15Cyb",0.0254823595718813
"1218","Nau03Jou","Arr12Reg",0.0253184841770917
"1235","Nau03Jou","Faz15Jou",0.0253184841770917
"1833","Roz11Ame","Ara14Eco",0.0252699347859634
"1179","Bla03Jou","She12Com",0.0252538136138053
"844","Kra98Urb","Gab11Jou",0.0251976315339485
"960","Gab99Qua","Bre15Int",0.0249067740693359
"503","Ett87Env","Knu01Ame",0.0247461082071975
"1305","Eec04The","She12Com",0.0244997978775013
"1220","Nau03Jou","Gul12Age",0.0241402274792634
"402","Par85Jou","Dim09Urb",0.0238095238095238
"1629","Dim09Urb","She12Com",0.0238095238095238
"502","Ett87Env","Bat01Urb",0.0237356331638771
"530","Ett87Env","Del13Eur",0.0232747032057864
"540","Ett87Env","Bre15Int",0.0232747032057864
"945","Gab99Qua","Arr12Reg",0.0231869447880084
"413","Par85Jou","Sch12Reg",0.0231744887329661
"1915","Sch12Reg","She12Com",0.0231744887329661
"507","Ett87Env","Del04Con",0.0228396236609177
"836","Kra98Urb","LeG08Emp",0.0227921152919276
"900","Bra99Jou","She12Com",0.0225876975726313
"914","Bra99Jou","Ign15Dis",0.0225876975726313
"1890","Ber12Cit","Li_16Wor",0.0224960635332924
"511","Ett87Env","Soo05Reg",0.0224280652008128
"545","Ett87Env","Pum15Cyb",0.0224280652008128
"1803","Gab11Jou","Iye13Eur",0.0222222222222222
"845","Kra98Urb","Roz11Ame",0.0221948380809238
"346","Par83Jou","Gon10Jou",0.0221078844142691
"509","Ett87Env","And05Reg",0.022037982136063
"331","Par83Jou","Bla03Jou",0.0217597069944622
"520","Ett87Env","Gon10Jou",0.0213152278159744
"169","Mal80Env","Ber12Cit",0.0213007161421152
"1800","Gab11Jou","She12Com",0.021295885499998
"334","Par83Jou","Eec04The",0.0211100165460375
"1216","Nau03Jou","Gab11Jou",0.0206724557648681
"527","Ett87Env","Gul12Age",0.0206592169189602
"994","Bre00Cyb","Ber12Cit",0.0206021410857582
"508","Ett87Env","Eec04The",0.0203531375253326
"518","Ett87Env","XuZ09Urb",0.0203531375253326
"1567","LeG08Emp","Iye13Eur",0.0201007563051842
"354","Par83Jou","Sch12Reg",0.0199680765957718
"517","Ett87Env","Dim09Urb",0.0197796943032309
"340","Par83Jou","Bos08Reg",0.0197104131996361
"1828","Roz11Ame","Iye13Eur",0.0195740073171568
"400","Par85Jou","LeG08Emp",0.0192628532132355
"1564","LeG08Emp","She12Com",0.0192628532132355
"514","Ett87Env","Bos08Reg",0.0190037155896322
"499","Ett87Env","Bra99Jou",0.01876466562602
"409","Par85Jou","Roz11Ame",0.0187580618371032
"1839","Roz11Ame","Ign15Dis",0.0187580618371032
"1208","Nau03Jou","LeG08Emp",0.0186989398001691
"358","Par83Jou","Iye13Eur",0.0183493960854393
"949","Gab99Qua","She12Com",0.0181428752857415
"523","Ett87Env","Gab11Jou",0.0176914964144758
"1875","Ber12Cit","Iye13Eur",0.0170996392014192
"341","Par83Jou","LeG08Emp",0.0165976532577323
"515","Ett87Env","LeG08Emp",0.0160025606145639
"524","Ett87Env","Roz11Ame",0.0155832066120781
"318","Par83Jou","Ett87Env",0.0146082723774006
"1","Pop74Sov","Oka79Reg",0
"2","Pop74Sov","Mal80Env",0
"3","Pop74Sov","Ros80Jou",0
"4","Pop74Sov","Sua80Jou",0
"5","Pop74Sov","Par83Jou",0
"6","Pop74Sov","Par85Jou",0
"8","Pop74Sov","Ett87Env",0
"9","Pop74Sov","Alp89Jou",0
"10","Pop74Sov","Cam90Jou",0
"11","Pop74Sov","Kam90Jou",0
"12","Pop74Sov","Gue95Urb",0
"13","Pop74Sov","Kru96Jou",0
"14","Pop74Sov","Kra98Urb",0
"15","Pop74Sov","Bra99Jou",0
"16","Pop74Sov","Gab99Qua",0
"17","Pop74Sov","Bre00Cyb",0
"18","Pop74Sov","Bat01Urb",0
"19","Pop74Sov","Knu01Ame",0
"20","Pop74Sov","Son02Urb",0
"21","Pop74Sov","Bla03Jou",0
"22","Pop74Sov","Nau03Jou",0
"23","Pop74Sov","Del04Con",0
"24","Pop74Sov","Eec04The",0
"25","Pop74Sov","And05Reg",0
"26","Pop74Sov","Cra05Con",0
"27","Pop74Sov","Soo05Reg",0
"28","Pop74Sov","Gan06Eco",0
"29","Pop74Sov","Soo07Urb",0
"30","Pop74Sov","Bos08Reg",0
"31","Pop74Sov","LeG08Emp",0
"32","Pop74Sov","Nis08Jou",0
"33","Pop74Sov","Dim09Urb",0
"34","Pop74Sov","XuZ09Urb",0
"35","Pop74Sov","Gie10Jou",0
"36","Pop74Sov","Gon10Jou",0
"37","Pop74Sov","Hol10Nat",0
"38","Pop74Sov","Pen10Phy",0
"39","Pop74Sov","Gab11Jou",0
"40","Pop74Sov","Roz11Ame",0
"41","Pop74Sov","Arr12Reg",0
"42","Pop74Sov","Ber12Cit",0
"43","Pop74Sov","Gul12Age",0
"44","Pop74Sov","Sch12Reg",0
"45","Pop74Sov","She12Com",0
"46","Pop74Sov","Del13Eur",0
"47","Pop74Sov","Gan13Eco",0
"49","Pop74Sov","Mor13Tex",0
"50","Pop74Sov","Mor13Tow",0
"51","Pop74Sov","Ven13Oec",0
"52","Pop74Sov","Ama14Int",0
"53","Pop74Sov","Ara14Eco",0
"54","Pop74Sov","Kum14Jou",0
"55","Pop74Sov","Luc14Eco",0
"56","Pop74Sov","Bre15Int",0
"57","Pop74Sov","Ezz15Rev",0
"58","Pop74Sov","Faz15Jou",0
"59","Pop74Sov","Ign15Dis",0
"60","Pop74Sov","Mod15Qua",0
"61","Pop74Sov","Pum15Cyb",0
"62","Pop74Sov","Cie16Mis",0
"63","Pop74Sov","Li_16Wor",0
"64","Pop74Sov","Man16Reg",0
"65","Pop74Sov","Ziq16Asi",0
"68","Oka79Reg","Sua80Jou",0
"73","Oka79Reg","Alp89Jou",0
"77","Oka79Reg","Kru96Jou",0
"84","Oka79Reg","Son02Urb",0
"85","Oka79Reg","Bla03Jou",0
"86","Oka79Reg","Nau03Jou",0
"92","Oka79Reg","Gan06Eco",0
"95","Oka79Reg","LeG08Emp",0
"97","Oka79Reg","Dim09Urb",0
"98","Oka79Reg","XuZ09Urb",0
"101","Oka79Reg","Hol10Nat",0
"103","Oka79Reg","Gab11Jou",0
"105","Oka79Reg","Arr12Reg",0
"108","Oka79Reg","Sch12Reg",0
"109","Oka79Reg","She12Com",0
"111","Oka79Reg","Gan13Eco",0
"113","Oka79Reg","Mor13Tex",0
"119","Oka79Reg","Luc14Eco",0
"120","Oka79Reg","Bre15Int",0
"127","Oka79Reg","Li_16Wor",0
"131","Mal80Env","Sua80Jou",0
"136","Mal80Env","Alp89Jou",0
"137","Mal80Env","Cam90Jou",0
"138","Mal80Env","Kam90Jou",0
"140","Mal80Env","Kru96Jou",0
"144","Mal80Env","Bre00Cyb",0
"147","Mal80Env","Son02Urb",0
"148","Mal80Env","Bla03Jou",0
"149","Mal80Env","Nau03Jou",0
"153","Mal80Env","Cra05Con",0
"155","Mal80Env","Gan06Eco",0
"158","Mal80Env","LeG08Emp",0
"160","Mal80Env","Dim09Urb",0
"161","Mal80Env","XuZ09Urb",0
"163","Mal80Env","Gon10Jou",0
"164","Mal80Env","Hol10Nat",0
"166","Mal80Env","Gab11Jou",0
"167","Mal80Env","Roz11Ame",0
"168","Mal80Env","Arr12Reg",0
"171","Mal80Env","Sch12Reg",0
"172","Mal80Env","She12Com",0
"174","Mal80Env","Gan13Eco",0
"175","Mal80Env","Iye13Eur",0
"176","Mal80Env","Mor13Tex",0
"182","Mal80Env","Luc14Eco",0
"183","Mal80Env","Bre15Int",0
"184","Mal80Env","Ezz15Rev",0
"190","Mal80Env","Li_16Wor",0
"192","Mal80Env","Ziq16Asi",0
"202","Ros80Jou","Kru96Jou",0
"204","Ros80Jou","Bra99Jou",0
"206","Ros80Jou","Bre00Cyb",0
"207","Ros80Jou","Bat01Urb",0
"208","Ros80Jou","Knu01Ame",0
"209","Ros80Jou","Son02Urb",0
"210","Ros80Jou","Bla03Jou",0
"211","Ros80Jou","Nau03Jou",0
"212","Ros80Jou","Del04Con",0
