"","i","j","cosSim"
"1348","And05Reg","Iye13Eur",1
"1349","And05Reg","Mor13Tex",1
"1350","And05Reg","Mor13Tow",1
"1351","And05Reg","Ven13Oec",1
"1352","And05Reg","Ama14Int",1
"1353","And05Reg","Ara14Eco",1
"1354","And05Reg","Kum14Jou",1
"1355","And05Reg","Luc14Eco",1
"1356","And05Reg","Bre15Int",1
"1357","And05Reg","Ezz15Rev",1
"1358","And05Reg","Faz15Jou",1
"1359","And05Reg","Ign15Dis",1
"1360","And05Reg","Mod15Qua",1
"1361","And05Reg","Pum15Cyb",1
"1362","And05Reg","Cie16Mis",1
"1363","And05Reg","Li_16Wor",1
"1364","And05Reg","Man16Reg",1
"1365","And05Reg","Ziq16Asi",1
"1366","Cra05Con","Soo05Reg",1
"1367","Cra05Con","Gan06Eco",1
"1368","Cra05Con","Soo07Urb",1
"1369","Cra05Con","Bos08Reg",1
"1370","Cra05Con","LeG08Emp",1
"1371","Cra05Con","Nis08Jou",1
"1372","Cra05Con","Dim09Urb",1
"1373","Cra05Con","XuZ09Urb",1
"1374","Cra05Con","Gie10Jou",1
"1375","Cra05Con","Gon10Jou",1
"1376","Cra05Con","Hol10Nat",1
"1377","Cra05Con","Pen10Phy",1
"1378","Cra05Con","Gab11Jou",1
"1379","Cra05Con","Roz11Ame",1
"1380","Cra05Con","Arr12Reg",1
"1381","Cra05Con","Ber12Cit",1
"1382","Cra05Con","Gul12Age",1
"1383","Cra05Con","Sch12Reg",1
"1384","Cra05Con","She12Com",1
"1385","Cra05Con","Del13Eur",1
"1386","Cra05Con","Gan13Eco",1
"1387","Cra05Con","Iye13Eur",1
"1388","Cra05Con","Mor13Tex",1
"1389","Cra05Con","Mor13Tow",1
"1390","Cra05Con","Ven13Oec",1
"1391","Cra05Con","Ama14Int",1
"1392","Cra05Con","Ara14Eco",1
"1393","Cra05Con","Kum14Jou",1
"1394","Cra05Con","Luc14Eco",1
"1395","Cra05Con","Bre15Int",1
"1396","Cra05Con","Ezz15Rev",1
"1397","Cra05Con","Faz15Jou",1
"1398","Cra05Con","Ign15Dis",1
"1399","Cra05Con","Mod15Qua",1
"1400","Cra05Con","Pum15Cyb",1
"1401","Cra05Con","Cie16Mis",1
"1402","Cra05Con","Li_16Wor",1
"1403","Cra05Con","Man16Reg",1
"1404","Cra05Con","Ziq16Asi",1
"1405","Soo05Reg","Gan06Eco",1
"1406","Soo05Reg","Soo07Urb",1
"1407","Soo05Reg","Bos08Reg",1
"1408","Soo05Reg","LeG08Emp",1
"1409","Soo05Reg","Nis08Jou",1
"1410","Soo05Reg","Dim09Urb",1
"1411","Soo05Reg","XuZ09Urb",1
"1412","Soo05Reg","Gie10Jou",1
"1413","Soo05Reg","Gon10Jou",1
"1414","Soo05Reg","Hol10Nat",1
"1415","Soo05Reg","Pen10Phy",1
"1416","Soo05Reg","Gab11Jou",1
"1417","Soo05Reg","Roz11Ame",1
"1418","Soo05Reg","Arr12Reg",1
"1419","Soo05Reg","Ber12Cit",1
"1420","Soo05Reg","Gul12Age",1
"1421","Soo05Reg","Sch12Reg",1
"1422","Soo05Reg","She12Com",1
"1423","Soo05Reg","Del13Eur",1
"1424","Soo05Reg","Gan13Eco",1
"1425","Soo05Reg","Iye13Eur",1
"1426","Soo05Reg","Mor13Tex",1
"1427","Soo05Reg","Mor13Tow",1
"1428","Soo05Reg","Ven13Oec",1
"1429","Soo05Reg","Ama14Int",1
"1430","Soo05Reg","Ara14Eco",1
"1431","Soo05Reg","Kum14Jou",1
"1432","Soo05Reg","Luc14Eco",1
"1433","Soo05Reg","Bre15Int",1
"1434","Soo05Reg","Ezz15Rev",1
"1435","Soo05Reg","Faz15Jou",1
"1436","Soo05Reg","Ign15Dis",1
"1437","Soo05Reg","Mod15Qua",1
"1438","Soo05Reg","Pum15Cyb",1
"1439","Soo05Reg","Cie16Mis",1
"1440","Soo05Reg","Li_16Wor",1
"1441","Soo05Reg","Man16Reg",1
"1442","Soo05Reg","Ziq16Asi",1
"1443","Gan06Eco","Soo07Urb",1
"1444","Gan06Eco","Bos08Reg",1
"1445","Gan06Eco","LeG08Emp",1
"1446","Gan06Eco","Nis08Jou",1
"1447","Gan06Eco","Dim09Urb",1
"1448","Gan06Eco","XuZ09Urb",1
"1449","Gan06Eco","Gie10Jou",1
"1450","Gan06Eco","Gon10Jou",1
"1451","Gan06Eco","Hol10Nat",1
"1452","Gan06Eco","Pen10Phy",1
"1453","Gan06Eco","Gab11Jou",1
"1454","Gan06Eco","Roz11Ame",1
"1455","Gan06Eco","Arr12Reg",1
"1456","Gan06Eco","Ber12Cit",1
"1457","Gan06Eco","Gul12Age",1
"1458","Gan06Eco","Sch12Reg",1
"1459","Gan06Eco","She12Com",1
"1460","Gan06Eco","Del13Eur",1
"1461","Gan06Eco","Gan13Eco",1
"1462","Gan06Eco","Iye13Eur",1
"1463","Gan06Eco","Mor13Tex",1
"1464","Gan06Eco","Mor13Tow",1
"1465","Gan06Eco","Ven13Oec",1
"1466","Gan06Eco","Ama14Int",1
"1467","Gan06Eco","Ara14Eco",1
"1468","Gan06Eco","Kum14Jou",1
"1469","Gan06Eco","Luc14Eco",1
"1470","Gan06Eco","Bre15Int",1
"1471","Gan06Eco","Ezz15Rev",1
"1472","Gan06Eco","Faz15Jou",1
"1473","Gan06Eco","Ign15Dis",1
"1474","Gan06Eco","Mod15Qua",1
"1475","Gan06Eco","Pum15Cyb",1
"1476","Gan06Eco","Cie16Mis",1
"1477","Gan06Eco","Li_16Wor",1
"1478","Gan06Eco","Man16Reg",1
"1479","Gan06Eco","Ziq16Asi",1
"1480","Soo07Urb","Bos08Reg",1
"1481","Soo07Urb","LeG08Emp",1
"1482","Soo07Urb","Nis08Jou",1
"1483","Soo07Urb","Dim09Urb",1
"1484","Soo07Urb","XuZ09Urb",1
"1485","Soo07Urb","Gie10Jou",1
"1486","Soo07Urb","Gon10Jou",1
"1487","Soo07Urb","Hol10Nat",1
"1488","Soo07Urb","Pen10Phy",1
"1489","Soo07Urb","Gab11Jou",1
"1490","Soo07Urb","Roz11Ame",1
"1491","Soo07Urb","Arr12Reg",1
"1492","Soo07Urb","Ber12Cit",1
"1493","Soo07Urb","Gul12Age",1
"1494","Soo07Urb","Sch12Reg",1
"1495","Soo07Urb","She12Com",1
"1496","Soo07Urb","Del13Eur",1
"1497","Soo07Urb","Gan13Eco",1
"1498","Soo07Urb","Iye13Eur",1
"1499","Soo07Urb","Mor13Tex",1
"1500","Soo07Urb","Mor13Tow",1
"1501","Soo07Urb","Ven13Oec",1
"1502","Soo07Urb","Ama14Int",1
"1503","Soo07Urb","Ara14Eco",1
"1504","Soo07Urb","Kum14Jou",1
"1505","Soo07Urb","Luc14Eco",1
"1506","Soo07Urb","Bre15Int",1
"1507","Soo07Urb","Ezz15Rev",1
"1508","Soo07Urb","Faz15Jou",1
"1509","Soo07Urb","Ign15Dis",1
"1510","Soo07Urb","Mod15Qua",1
"1511","Soo07Urb","Pum15Cyb",1
"1512","Soo07Urb","Cie16Mis",1
"1513","Soo07Urb","Li_16Wor",1
"1514","Soo07Urb","Man16Reg",1
"1515","Soo07Urb","Ziq16Asi",1
"1516","Bos08Reg","LeG08Emp",1
"1517","Bos08Reg","Nis08Jou",1
"1518","Bos08Reg","Dim09Urb",1
"1519","Bos08Reg","XuZ09Urb",1
"1520","Bos08Reg","Gie10Jou",1
"1521","Bos08Reg","Gon10Jou",1
"1522","Bos08Reg","Hol10Nat",1
"1523","Bos08Reg","Pen10Phy",1
"1524","Bos08Reg","Gab11Jou",1
"1525","Bos08Reg","Roz11Ame",1
"1526","Bos08Reg","Arr12Reg",1
"1527","Bos08Reg","Ber12Cit",1
"1528","Bos08Reg","Gul12Age",1
"1529","Bos08Reg","Sch12Reg",1
"1530","Bos08Reg","She12Com",1
"1531","Bos08Reg","Del13Eur",1
"1532","Bos08Reg","Gan13Eco",1
"1533","Bos08Reg","Iye13Eur",1
"1534","Bos08Reg","Mor13Tex",1
"1535","Bos08Reg","Mor13Tow",1
"1536","Bos08Reg","Ven13Oec",1
"1537","Bos08Reg","Ama14Int",1
"1538","Bos08Reg","Ara14Eco",1
"1539","Bos08Reg","Kum14Jou",1
"1540","Bos08Reg","Luc14Eco",1
"1541","Bos08Reg","Bre15Int",1
"1542","Bos08Reg","Ezz15Rev",1
"1543","Bos08Reg","Faz15Jou",1
"1544","Bos08Reg","Ign15Dis",1
"1545","Bos08Reg","Mod15Qua",1
"1546","Bos08Reg","Pum15Cyb",1
"1547","Bos08Reg","Cie16Mis",1
"1548","Bos08Reg","Li_16Wor",1
"1549","Bos08Reg","Man16Reg",1
"1550","Bos08Reg","Ziq16Asi",1
"1551","LeG08Emp","Nis08Jou",1
"1552","LeG08Emp","Dim09Urb",1
"1553","LeG08Emp","XuZ09Urb",1
"1554","LeG08Emp","Gie10Jou",1
"1555","LeG08Emp","Gon10Jou",1
"1556","LeG08Emp","Hol10Nat",1
"1557","LeG08Emp","Pen10Phy",1
"1558","LeG08Emp","Gab11Jou",1
"1559","LeG08Emp","Roz11Ame",1
"1560","LeG08Emp","Arr12Reg",1
"1561","LeG08Emp","Ber12Cit",1
"1562","LeG08Emp","Gul12Age",1
"1563","LeG08Emp","Sch12Reg",1
"1564","LeG08Emp","She12Com",1
"1565","LeG08Emp","Del13Eur",1
"1566","LeG08Emp","Gan13Eco",1
"1567","LeG08Emp","Iye13Eur",1
"1568","LeG08Emp","Mor13Tex",1
"1569","LeG08Emp","Mor13Tow",1
"1570","LeG08Emp","Ven13Oec",1
"1571","LeG08Emp","Ama14Int",1
"1572","LeG08Emp","Ara14Eco",1
"1573","LeG08Emp","Kum14Jou",1
"1574","LeG08Emp","Luc14Eco",1
"1575","LeG08Emp","Bre15Int",1
"1576","LeG08Emp","Ezz15Rev",1
"1577","LeG08Emp","Faz15Jou",1
"1578","LeG08Emp","Ign15Dis",1
"1579","LeG08Emp","Mod15Qua",1
"1580","LeG08Emp","Pum15Cyb",1
"1581","LeG08Emp","Cie16Mis",1
"1582","LeG08Emp","Li_16Wor",1
"1583","LeG08Emp","Man16Reg",1
"1584","LeG08Emp","Ziq16Asi",1
"1585","Nis08Jou","Dim09Urb",1
"1586","Nis08Jou","XuZ09Urb",1
"1587","Nis08Jou","Gie10Jou",1
"1588","Nis08Jou","Gon10Jou",1
"1589","Nis08Jou","Hol10Nat",1
"1590","Nis08Jou","Pen10Phy",1
"1591","Nis08Jou","Gab11Jou",1
"1592","Nis08Jou","Roz11Ame",1
"1593","Nis08Jou","Arr12Reg",1
"1594","Nis08Jou","Ber12Cit",1
"1595","Nis08Jou","Gul12Age",1
"1596","Nis08Jou","Sch12Reg",1
"1597","Nis08Jou","She12Com",1
"1598","Nis08Jou","Del13Eur",1
"1599","Nis08Jou","Gan13Eco",1
"1600","Nis08Jou","Iye13Eur",1
"1601","Nis08Jou","Mor13Tex",1
"1602","Nis08Jou","Mor13Tow",1
"1603","Nis08Jou","Ven13Oec",1
"1604","Nis08Jou","Ama14Int",1
"1605","Nis08Jou","Ara14Eco",1
"1606","Nis08Jou","Kum14Jou",1
"1607","Nis08Jou","Luc14Eco",1
"1608","Nis08Jou","Bre15Int",1
"1609","Nis08Jou","Ezz15Rev",1
"1610","Nis08Jou","Faz15Jou",1
"1611","Nis08Jou","Ign15Dis",1
"1612","Nis08Jou","Mod15Qua",1
"1613","Nis08Jou","Pum15Cyb",1
"1614","Nis08Jou","Cie16Mis",1
"1615","Nis08Jou","Li_16Wor",1
"1616","Nis08Jou","Man16Reg",1
"1617","Nis08Jou","Ziq16Asi",1
"1618","Dim09Urb","XuZ09Urb",1
"1619","Dim09Urb","Gie10Jou",1
"1620","Dim09Urb","Gon10Jou",1
"1621","Dim09Urb","Hol10Nat",1
"1622","Dim09Urb","Pen10Phy",1
"1623","Dim09Urb","Gab11Jou",1
"1624","Dim09Urb","Roz11Ame",1
"1625","Dim09Urb","Arr12Reg",1
"1626","Dim09Urb","Ber12Cit",1
"1627","Dim09Urb","Gul12Age",1
"1628","Dim09Urb","Sch12Reg",1
"1629","Dim09Urb","She12Com",1
"1630","Dim09Urb","Del13Eur",1
"1631","Dim09Urb","Gan13Eco",1
"1632","Dim09Urb","Iye13Eur",1
"1633","Dim09Urb","Mor13Tex",1
"1634","Dim09Urb","Mor13Tow",1
"1635","Dim09Urb","Ven13Oec",1
"1636","Dim09Urb","Ama14Int",1
"1637","Dim09Urb","Ara14Eco",1
"1638","Dim09Urb","Kum14Jou",1
"1639","Dim09Urb","Luc14Eco",1
"1640","Dim09Urb","Bre15Int",1
"1641","Dim09Urb","Ezz15Rev",1
"1642","Dim09Urb","Faz15Jou",1
"1643","Dim09Urb","Ign15Dis",1
"1644","Dim09Urb","Mod15Qua",1
"1645","Dim09Urb","Pum15Cyb",1
"1646","Dim09Urb","Cie16Mis",1
"1647","Dim09Urb","Li_16Wor",1
"1648","Dim09Urb","Man16Reg",1
"1649","Dim09Urb","Ziq16Asi",1
"1650","XuZ09Urb","Gie10Jou",1
"1651","XuZ09Urb","Gon10Jou",1
"1652","XuZ09Urb","Hol10Nat",1
"1653","XuZ09Urb","Pen10Phy",1
"1654","XuZ09Urb","Gab11Jou",1
"1655","XuZ09Urb","Roz11Ame",1
"1656","XuZ09Urb","Arr12Reg",1
"1657","XuZ09Urb","Ber12Cit",1
"1658","XuZ09Urb","Gul12Age",1
"1659","XuZ09Urb","Sch12Reg",1
"1660","XuZ09Urb","She12Com",1
"1661","XuZ09Urb","Del13Eur",1
"1662","XuZ09Urb","Gan13Eco",1
"1663","XuZ09Urb","Iye13Eur",1
"1664","XuZ09Urb","Mor13Tex",1
"1665","XuZ09Urb","Mor13Tow",1
"1666","XuZ09Urb","Ven13Oec",1
"1667","XuZ09Urb","Ama14Int",1
"1668","XuZ09Urb","Ara14Eco",1
"1669","XuZ09Urb","Kum14Jou",1
"1670","XuZ09Urb","Luc14Eco",1
"1671","XuZ09Urb","Bre15Int",1
"1672","XuZ09Urb","Ezz15Rev",1
"1673","XuZ09Urb","Faz15Jou",1
"1674","XuZ09Urb","Ign15Dis",1
"1675","XuZ09Urb","Mod15Qua",1
"1676","XuZ09Urb","Pum15Cyb",1
"1677","XuZ09Urb","Cie16Mis",1
"1678","XuZ09Urb","Li_16Wor",1
"1679","XuZ09Urb","Man16Reg",1
"1680","XuZ09Urb","Ziq16Asi",1
"1681","Gie10Jou","Gon10Jou",1
"1682","Gie10Jou","Hol10Nat",1
"1683","Gie10Jou","Pen10Phy",1
"1684","Gie10Jou","Gab11Jou",1
"1685","Gie10Jou","Roz11Ame",1
"1686","Gie10Jou","Arr12Reg",1
"1687","Gie10Jou","Ber12Cit",1
"1688","Gie10Jou","Gul12Age",1
"1689","Gie10Jou","Sch12Reg",1
"1690","Gie10Jou","She12Com",1
"1691","Gie10Jou","Del13Eur",1
"1692","Gie10Jou","Gan13Eco",1
"1693","Gie10Jou","Iye13Eur",1
"1694","Gie10Jou","Mor13Tex",1
"1695","Gie10Jou","Mor13Tow",1
"1696","Gie10Jou","Ven13Oec",1
"1697","Gie10Jou","Ama14Int",1
"1698","Gie10Jou","Ara14Eco",1
"1699","Gie10Jou","Kum14Jou",1
"1700","Gie10Jou","Luc14Eco",1
"1701","Gie10Jou","Bre15Int",1
"1702","Gie10Jou","Ezz15Rev",1
"1703","Gie10Jou","Faz15Jou",1
"1704","Gie10Jou","Ign15Dis",1
"1705","Gie10Jou","Mod15Qua",1
"1706","Gie10Jou","Pum15Cyb",1
"1707","Gie10Jou","Cie16Mis",1
"1708","Gie10Jou","Li_16Wor",1
"1709","Gie10Jou","Man16Reg",1
"1710","Gie10Jou","Ziq16Asi",1
"1711","Gon10Jou","Hol10Nat",1
"1712","Gon10Jou","Pen10Phy",1
"1713","Gon10Jou","Gab11Jou",1
"1714","Gon10Jou","Roz11Ame",1
"1715","Gon10Jou","Arr12Reg",1
"1716","Gon10Jou","Ber12Cit",1
"1717","Gon10Jou","Gul12Age",1
"1718","Gon10Jou","Sch12Reg",1
"1719","Gon10Jou","She12Com",1
"1720","Gon10Jou","Del13Eur",1
"1721","Gon10Jou","Gan13Eco",1
"1722","Gon10Jou","Iye13Eur",1
"1723","Gon10Jou","Mor13Tex",1
"1724","Gon10Jou","Mor13Tow",1
"1725","Gon10Jou","Ven13Oec",1
"1726","Gon10Jou","Ama14Int",1
"1727","Gon10Jou","Ara14Eco",1
"1728","Gon10Jou","Kum14Jou",1
"1729","Gon10Jou","Luc14Eco",1
"1730","Gon10Jou","Bre15Int",1
"1731","Gon10Jou","Ezz15Rev",1
"1732","Gon10Jou","Faz15Jou",1
"1733","Gon10Jou","Ign15Dis",1
"1734","Gon10Jou","Mod15Qua",1
"1735","Gon10Jou","Pum15Cyb",1
"1736","Gon10Jou","Cie16Mis",1
"1737","Gon10Jou","Li_16Wor",1
"1738","Gon10Jou","Man16Reg",1
"1739","Gon10Jou","Ziq16Asi",1
"1740","Hol10Nat","Pen10Phy",1
"1741","Hol10Nat","Gab11Jou",1
"1742","Hol10Nat","Roz11Ame",1
"1743","Hol10Nat","Arr12Reg",1
"1744","Hol10Nat","Ber12Cit",1
"1745","Hol10Nat","Gul12Age",1
"1746","Hol10Nat","Sch12Reg",1
"1747","Hol10Nat","She12Com",1
"1748","Hol10Nat","Del13Eur",1
"1749","Hol10Nat","Gan13Eco",1
"1750","Hol10Nat","Iye13Eur",1
"1751","Hol10Nat","Mor13Tex",1
"1752","Hol10Nat","Mor13Tow",1
"1753","Hol10Nat","Ven13Oec",1
"1754","Hol10Nat","Ama14Int",1
"1755","Hol10Nat","Ara14Eco",1
"1756","Hol10Nat","Kum14Jou",1
"1757","Hol10Nat","Luc14Eco",1
"1758","Hol10Nat","Bre15Int",1
"1759","Hol10Nat","Ezz15Rev",1
"1760","Hol10Nat","Faz15Jou",1
"1761","Hol10Nat","Ign15Dis",1
"1762","Hol10Nat","Mod15Qua",1
"1763","Hol10Nat","Pum15Cyb",1
"1764","Hol10Nat","Cie16Mis",1
"1765","Hol10Nat","Li_16Wor",1
"1766","Hol10Nat","Man16Reg",1
"1767","Hol10Nat","Ziq16Asi",1
"1768","Pen10Phy","Gab11Jou",1
"1769","Pen10Phy","Roz11Ame",1
"1770","Pen10Phy","Arr12Reg",1
"1771","Pen10Phy","Ber12Cit",1
"1772","Pen10Phy","Gul12Age",1
"1773","Pen10Phy","Sch12Reg",1
"1774","Pen10Phy","She12Com",1
"1775","Pen10Phy","Del13Eur",1
"1776","Pen10Phy","Gan13Eco",1
"1777","Pen10Phy","Iye13Eur",1
"1778","Pen10Phy","Mor13Tex",1
"1779","Pen10Phy","Mor13Tow",1
"1780","Pen10Phy","Ven13Oec",1
"1781","Pen10Phy","Ama14Int",1
"1782","Pen10Phy","Ara14Eco",1
"1783","Pen10Phy","Kum14Jou",1
"1784","Pen10Phy","Luc14Eco",1
"1785","Pen10Phy","Bre15Int",1
"1786","Pen10Phy","Ezz15Rev",1
"1787","Pen10Phy","Faz15Jou",1
"1788","Pen10Phy","Ign15Dis",1
"1789","Pen10Phy","Mod15Qua",1
"1790","Pen10Phy","Pum15Cyb",1
"1791","Pen10Phy","Cie16Mis",1
"1792","Pen10Phy","Li_16Wor",1
"1793","Pen10Phy","Man16Reg",1
"1794","Pen10Phy","Ziq16Asi",1
"1795","Gab11Jou","Roz11Ame",1
"1796","Gab11Jou","Arr12Reg",1
"1797","Gab11Jou","Ber12Cit",1
"1798","Gab11Jou","Gul12Age",1
"1799","Gab11Jou","Sch12Reg",1
"1800","Gab11Jou","She12Com",1
"1801","Gab11Jou","Del13Eur",1
"1802","Gab11Jou","Gan13Eco",1
"1803","Gab11Jou","Iye13Eur",1
"1804","Gab11Jou","Mor13Tex",1
"1805","Gab11Jou","Mor13Tow",1
"1806","Gab11Jou","Ven13Oec",1
"1807","Gab11Jou","Ama14Int",1
"1808","Gab11Jou","Ara14Eco",1
"1809","Gab11Jou","Kum14Jou",1
"1810","Gab11Jou","Luc14Eco",1
"1811","Gab11Jou","Bre15Int",1
"1812","Gab11Jou","Ezz15Rev",1
"1813","Gab11Jou","Faz15Jou",1
"1814","Gab11Jou","Ign15Dis",1
"1815","Gab11Jou","Mod15Qua",1
"1816","Gab11Jou","Pum15Cyb",1
"1817","Gab11Jou","Cie16Mis",1
"1818","Gab11Jou","Li_16Wor",1
"1819","Gab11Jou","Man16Reg",1
"1820","Gab11Jou","Ziq16Asi",1
"1821","Roz11Ame","Arr12Reg",1
"1822","Roz11Ame","Ber12Cit",1
"1823","Roz11Ame","Gul12Age",1
"1824","Roz11Ame","Sch12Reg",1
"1825","Roz11Ame","She12Com",1
"1826","Roz11Ame","Del13Eur",1
"1827","Roz11Ame","Gan13Eco",1
"1828","Roz11Ame","Iye13Eur",1
"1829","Roz11Ame","Mor13Tex",1
"1830","Roz11Ame","Mor13Tow",1
"1831","Roz11Ame","Ven13Oec",1
"1832","Roz11Ame","Ama14Int",1
"1833","Roz11Ame","Ara14Eco",1
"1834","Roz11Ame","Kum14Jou",1
"1835","Roz11Ame","Luc14Eco",1
"1836","Roz11Ame","Bre15Int",1
"1837","Roz11Ame","Ezz15Rev",1
"1838","Roz11Ame","Faz15Jou",1
"1839","Roz11Ame","Ign15Dis",1
"1840","Roz11Ame","Mod15Qua",1
"1841","Roz11Ame","Pum15Cyb",1
"1842","Roz11Ame","Cie16Mis",1
"1843","Roz11Ame","Li_16Wor",1
"1844","Roz11Ame","Man16Reg",1
"1845","Roz11Ame","Ziq16Asi",1
"1846","Arr12Reg","Ber12Cit",1
"1847","Arr12Reg","Gul12Age",1
"1848","Arr12Reg","Sch12Reg",1
"1849","Arr12Reg","She12Com",1
"1850","Arr12Reg","Del13Eur",1
"1851","Arr12Reg","Gan13Eco",1
"1852","Arr12Reg","Iye13Eur",1
"1853","Arr12Reg","Mor13Tex",1
"1854","Arr12Reg","Mor13Tow",1
"1855","Arr12Reg","Ven13Oec",1
"1856","Arr12Reg","Ama14Int",1
"1857","Arr12Reg","Ara14Eco",1
"1858","Arr12Reg","Kum14Jou",1
"1859","Arr12Reg","Luc14Eco",1
"1860","Arr12Reg","Bre15Int",1
"1861","Arr12Reg","Ezz15Rev",1
"1862","Arr12Reg","Faz15Jou",1
"1863","Arr12Reg","Ign15Dis",1
"1864","Arr12Reg","Mod15Qua",1
"1865","Arr12Reg","Pum15Cyb",1
"1866","Arr12Reg","Cie16Mis",1
"1867","Arr12Reg","Li_16Wor",1
"1868","Arr12Reg","Man16Reg",1
"1869","Arr12Reg","Ziq16Asi",1
"1870","Ber12Cit","Gul12Age",1
"1871","Ber12Cit","Sch12Reg",1
"1872","Ber12Cit","She12Com",1
"1873","Ber12Cit","Del13Eur",1
"1874","Ber12Cit","Gan13Eco",1
"1875","Ber12Cit","Iye13Eur",1
"1876","Ber12Cit","Mor13Tex",1
"1877","Ber12Cit","Mor13Tow",1
"1878","Ber12Cit","Ven13Oec",1
"1879","Ber12Cit","Ama14Int",1
"1880","Ber12Cit","Ara14Eco",1
"1881","Ber12Cit","Kum14Jou",1
"1882","Ber12Cit","Luc14Eco",1
"1883","Ber12Cit","Bre15Int",1
"1884","Ber12Cit","Ezz15Rev",1
"1885","Ber12Cit","Faz15Jou",1
"1886","Ber12Cit","Ign15Dis",1
"1887","Ber12Cit","Mod15Qua",1
"1888","Ber12Cit","Pum15Cyb",1
"1889","Ber12Cit","Cie16Mis",1
"1890","Ber12Cit","Li_16Wor",1
"1891","Ber12Cit","Man16Reg",1
"1892","Ber12Cit","Ziq16Asi",1
"1893","Gul12Age","Sch12Reg",1
"1894","Gul12Age","She12Com",1
"1895","Gul12Age","Del13Eur",1
"1896","Gul12Age","Gan13Eco",1
"1897","Gul12Age","Iye13Eur",1
"1898","Gul12Age","Mor13Tex",1
"1899","Gul12Age","Mor13Tow",1
"1900","Gul12Age","Ven13Oec",1
"1901","Gul12Age","Ama14Int",1
"1902","Gul12Age","Ara14Eco",1
"1903","Gul12Age","Kum14Jou",1
"1904","Gul12Age","Luc14Eco",1
"1905","Gul12Age","Bre15Int",1
"1906","Gul12Age","Ezz15Rev",1
"1907","Gul12Age","Faz15Jou",1
"1908","Gul12Age","Ign15Dis",1
"1909","Gul12Age","Mod15Qua",1
"1910","Gul12Age","Pum15Cyb",1
"1911","Gul12Age","Cie16Mis",1
"1912","Gul12Age","Li_16Wor",1
"1913","Gul12Age","Man16Reg",1
"1914","Gul12Age","Ziq16Asi",1
"1915","Sch12Reg","She12Com",1
"1916","Sch12Reg","Del13Eur",1
"1917","Sch12Reg","Gan13Eco",1
"1918","Sch12Reg","Iye13Eur",1
"1919","Sch12Reg","Mor13Tex",1
"1920","Sch12Reg","Mor13Tow",1
"1921","Sch12Reg","Ven13Oec",1
"1922","Sch12Reg","Ama14Int",1
"1923","Sch12Reg","Ara14Eco",1
"1924","Sch12Reg","Kum14Jou",1
"1925","Sch12Reg","Luc14Eco",1
"1926","Sch12Reg","Bre15Int",1
"1927","Sch12Reg","Ezz15Rev",1
"1928","Sch12Reg","Faz15Jou",1
"1929","Sch12Reg","Ign15Dis",1
"1930","Sch12Reg","Mod15Qua",1
"1931","Sch12Reg","Pum15Cyb",1
"1932","Sch12Reg","Cie16Mis",1
"1933","Sch12Reg","Li_16Wor",1
"1934","Sch12Reg","Man16Reg",1
"1935","Sch12Reg","Ziq16Asi",1
"1936","She12Com","Del13Eur",1
"1937","She12Com","Gan13Eco",1
"1938","She12Com","Iye13Eur",1
"1939","She12Com","Mor13Tex",1
"1940","She12Com","Mor13Tow",1
"1941","She12Com","Ven13Oec",1
"1942","She12Com","Ama14Int",1
"1943","She12Com","Ara14Eco",1
"1944","She12Com","Kum14Jou",1
"1945","She12Com","Luc14Eco",1
"1946","She12Com","Bre15Int",1
"1947","She12Com","Ezz15Rev",1
"1948","She12Com","Faz15Jou",1
"1949","She12Com","Ign15Dis",1
"1950","She12Com","Mod15Qua",1
"1951","She12Com","Pum15Cyb",1
"1952","She12Com","Cie16Mis",1
"1953","She12Com","Li_16Wor",1
"1954","She12Com","Man16Reg",1
"1955","She12Com","Ziq16Asi",1
"1956","Del13Eur","Gan13Eco",1
"1957","Del13Eur","Iye13Eur",1
"1958","Del13Eur","Mor13Tex",1
"1959","Del13Eur","Mor13Tow",1
"1960","Del13Eur","Ven13Oec",1
"1961","Del13Eur","Ama14Int",1
"1962","Del13Eur","Ara14Eco",1
"1963","Del13Eur","Kum14Jou",1
"1964","Del13Eur","Luc14Eco",1
"1965","Del13Eur","Bre15Int",1
"1966","Del13Eur","Ezz15Rev",1
"1967","Del13Eur","Faz15Jou",1
"1968","Del13Eur","Ign15Dis",1
"1969","Del13Eur","Mod15Qua",1
"1970","Del13Eur","Pum15Cyb",1
"1971","Del13Eur","Cie16Mis",1
"1972","Del13Eur","Li_16Wor",1
"1973","Del13Eur","Man16Reg",1
"1974","Del13Eur","Ziq16Asi",1
"1975","Gan13Eco","Iye13Eur",1
"1976","Gan13Eco","Mor13Tex",1
"1977","Gan13Eco","Mor13Tow",1
"1978","Gan13Eco","Ven13Oec",1
"1979","Gan13Eco","Ama14Int",1
"1980","Gan13Eco","Ara14Eco",1
"1981","Gan13Eco","Kum14Jou",1
"1982","Gan13Eco","Luc14Eco",1
"1983","Gan13Eco","Bre15Int",1
"1984","Gan13Eco","Ezz15Rev",1
"1985","Gan13Eco","Faz15Jou",1
"1986","Gan13Eco","Ign15Dis",1
"1987","Gan13Eco","Mod15Qua",1
"1988","Gan13Eco","Pum15Cyb",1
"1989","Gan13Eco","Cie16Mis",1
"1990","Gan13Eco","Li_16Wor",1
"1991","Gan13Eco","Man16Reg",1
"1992","Gan13Eco","Ziq16Asi",1
"1993","Iye13Eur","Mor13Tex",1
