"","i","j","cosSim"
"524","Ett87Env","Roz11Ame",0.648414283290927
"274","Sua80Jou","Eec04The",0.64833875193058
"284","Sua80Jou","XuZ09Urb",0.648020736995381
"242","Ros80Jou","Ara14Eco",0.647843336514705
"1442","Soo05Reg","Ziq16Asi",0.646149300049776
"1052","Bat01Urb","Ara14Eco",0.645554170722276
"338","Par83Jou","Gan06Eco",0.644780491678874
"1354","And05Reg","Kum14Jou",0.644174809817481
"443","Mir86Urb","Gab99Qua",0.644109071273331
"525","Ett87Env","Arr12Reg",0.644090640268062
"1997","Iye13Eur","Ara14Eco",0.644010018082207
"682","Kam90Jou","Dim09Urb",0.643519733231875
"851","Kra98Urb","Del13Eur",0.643425740276541
"907","Bra99Jou","Ama14Int",0.642716401381691
"1640","Dim09Urb","Bre15Int",0.642680132269855
"228","Ros80Jou","Gab11Jou",0.642654776515094
"98","Oka79Reg","XuZ09Urb",0.642575463121999
"312","Sua80Jou","Cie16Mis",0.642539604115686
"1199","Bla03Jou","Ziq16Asi",0.642256570221529
"280","Sua80Jou","Bos08Reg",0.64148717173907
"518","Ett87Env","XuZ09Urb",0.641221177544302
"755","Gue95Urb","Ara14Eco",0.640603875834222
"86","Oka79Reg","Nau03Jou",0.639648203509613
"743","Gue95Urb","Arr12Reg",0.639326830670239
"951","Gab99Qua","Gan13Eco",0.638813743738572
"539","Ett87Env","Luc14Eco",0.638201388329132
"903","Bra99Jou","Iye13Eur",0.637513780268859
"1781","Pen10Phy","Ama14Int",0.636749951359381
"1974","Del13Eur","Ziq16Asi",0.636682012212006
"1392","Cra05Con","Ara14Eco",0.63667359566911
"529","Ett87Env","She12Com",0.635525527730054
"2099","Luc14Eco","Man16Reg",0.634532567286635
"686","Kam90Jou","Hol10Nat",0.63392056881724
"1982","Gan13Eco","Luc14Eco",0.633769434243513
"266","Sua80Jou","Gab99Qua",0.633728178149434
"1097","Knu01Ame","Ama14Int",0.63348535405256
"2013","Mor13Tex","Ara14Eco",0.632810121392547
"293","Sua80Jou","Gul12Age",0.632455532033676
"374","Par83Jou","Man16Reg",0.630472021957995
"734","Gue95Urb","Nis08Jou",0.63016461184085
"1278","Del04Con","Ign15Dis",0.629087567527812
"837","Kra98Urb","Nis08Jou",0.629013571610354
"521","Ett87Env","Hol10Nat",0.628488160463429
"1042","Bat01Urb","Gul12Age",0.62783999748864
"158","Mal80Env","LeG08Emp",0.627044493520613
"237","Ros80Jou","Iye13Eur",0.626612118820076
"1874","Ber12Cit","Gan13Eco",0.62631532554116
"2089","Kum14Jou","Man16Reg",0.62602143254692
"307","Sua80Jou","Ezz15Rev",0.625968637148761
"1036","Bat01Urb","Hol10Nat",0.625473872252278
"516","Ett87Env","Nis08Jou",0.625292773445955
"1142","Son02Urb","Ama14Int",0.624758017671771
"340","Par83Jou","Bos08Reg",0.624620123165863
"494","Ett87Env","Cam90Jou",0.622920072274347
"1809","Gab11Jou","Kum14Jou",0.622731309856396
"1754","Hol10Nat","Ama14Int",0.622171016838255
"2126","Ign15Dis","Pum15Cyb",0.621446537892033
"736","Gue95Urb","XuZ09Urb",0.620770144133485
"176","Mal80Env","Mor13Tex",0.619724600873268
"117","Oka79Reg","Ara14Eco",0.619719068722216
"747","Gue95Urb","She12Com",0.619358054550652
"1580","LeG08Emp","Pum15Cyb",0.619345733927822
"607","Cam90Jou","Gue95Urb",0.619094528996001
"13","Pop74Sov","Kru96Jou",0.617213399848368
"812","Kru96Jou","Faz15Jou",0.617017552342295
"454","Mir86Urb","Soo05Reg",0.61700954501769
"310","Sua80Jou","Mod15Qua",0.616602720565715
"1012","Bre00Cyb","Mod15Qua",0.616561740975872
"742","Gue95Urb","Roz11Ame",0.616413382143562
"2015","Mor13Tex","Luc14Eco",0.615613541420203
"956","Gab99Qua","Ama14Int",0.615158503644139
"277","Sua80Jou","Soo05Reg",0.614129605550647
"1802","Gab11Jou","Gan13Eco",0.613958116188662
"2055","Ama14Int","Ara14Eco",0.613413947549809
"828","Kra98Urb","Del04Con",0.613016426704323
"855","Kra98Urb","Mor13Tow",0.612226710011622
"169","Mal80Env","Ber12Cit",0.612128001010424
"1019","Bat01Urb","Son02Urb",0.611760980290496
"50","Pop74Sov","Mor13Tow",0.610785564835303
"468","Mir86Urb","Arr12Reg",0.61042175631407
"506","Ett87Env","Nau03Jou",0.610210643154238
"1054","Bat01Urb","Luc14Eco",0.609959029453483
"2057","Ama14Int","Luc14Eco",0.609849578616645
"846","Kra98Urb","Arr12Reg",0.609503600874238
"459","Mir86Urb","Nis08Jou",0.609221656208118
"101","Oka79Reg","Hol10Nat",0.608611668689737
"1504","Soo07Urb","Kum14Jou",0.608264615425294
"1995","Iye13Eur","Ven13Oec",0.608038624420381
"1728","Gon10Jou","Kum14Jou",0.606155838177178
"448","Mir86Urb","Bla03Jou",0.604764408901475
"446","Mir86Urb","Knu01Ame",0.603350165628023
"1955","She12Com","Ziq16Asi",0.603127509614536
"1908","Gul12Age","Ign15Dis",0.600558682983867
"478","Mir86Urb","Ven13Oec",0.600364236728173
"1680","XuZ09Urb","Ziq16Asi",0.600333611368563
"519","Ett87Env","Gie10Jou",0.599189702451709
"245","Ros80Jou","Bre15Int",0.59898498147845
"2036","Mor13Tow","Pum15Cyb",0.598357251954201
"1271","Del04Con","Ama14Int",0.597524060964669
"1436","Soo05Reg","Ign15Dis",0.597255295263905
"128","Oka79Reg","Man16Reg",0.596480908063461
"1022","Bat01Urb","Del04Con",0.595648209432315
"863","Kra98Urb","Faz15Jou",0.595574252341618
"713","Kam90Jou","Man16Reg",0.594874438924824
"319","Par83Jou","Alp89Jou",0.594601411146802
"272","Sua80Jou","Nau03Jou",0.594191061718164
"1284","Del04Con","Ziq16Asi",0.593557982427413
"1020","Bat01Urb","Bla03Jou",0.593460282809971
"26","Pop74Sov","Cra05Con",0.592999453328881
"1193","Bla03Jou","Ign15Dis",0.592992462056964
"566","Alp89Jou","Cra05Con",0.592748978363819
"207","Ros80Jou","Bat01Urb",0.591860964414452
"757","Gue95Urb","Luc14Eco",0.589684044830172
"2060","Ama14Int","Faz15Jou",0.588632004853381
"806","Kru96Jou","Ama14Int",0.587605960347241
"508","Ett87Env","Eec04The",0.587582411212474
"186","Mal80Env","Ign15Dis",0.587277156135749
"1155","Son02Urb","Ziq16Asi",0.587220219514703
"737","Gue95Urb","Gie10Jou",0.586205052551037
"279","Sua80Jou","Soo07Urb",0.586138449693065
"482","Mir86Urb","Luc14Eco",0.585239048452013
"972","Bre00Cyb","Son02Urb",0.585175482871257
"2050","Ven13Oec","Pum15Cyb",0.584542234152337
"295","Sua80Jou","She12Com",0.584428865250041
"1845","Roz11Ame","Ziq16Asi",0.583889276246455
"1050","Bat01Urb","Ven13Oec",0.583884802730303
"1182","Bla03Jou","Iye13Eur",0.582968799023528
"995","Bre00Cyb","Gul12Age",0.58222195133284
"509","Ett87Env","And05Reg",0.580544974457925
"406","Par85Jou","Hol10Nat",0.580499916353049
"703","Kam90Jou","Kum14Jou",0.579667133805243
"867","Kra98Urb","Cie16Mis",0.579500556964692
"1026","Bat01Urb","Soo05Reg",0.579165419469811
"100","Oka79Reg","Gon10Jou",0.579001436662194
"2118","Faz15Jou","Ign15Dis",0.578599830644026
"542","Ett87Env","Faz15Jou",0.578055543305447
"1267","Del04Con","Iye13Eur",0.578034292810807
"1901","Gul12Age","Ama14Int",0.57681790368297
"1935","Sch12Reg","Ziq16Asi",0.576736320599511
"724","Gue95Urb","Nau03Jou",0.576584142208934
"314","Sua80Jou","Man16Reg",0.575828921962436
"2021","Mor13Tex","Pum15Cyb",0.575493406174613
"1014","Bre00Cyb","Cie16Mis",0.575218335008989
"963","Gab99Qua","Ign15Dis",0.574764773392631
"727","Gue95Urb","And05Reg",0.57471995815617
"739","Gue95Urb","Hol10Nat",0.574073963244459
"405","Par85Jou","Gon10Jou",0.573863898325148
"865","Kra98Urb","Mod15Qua",0.573750377394363
"1761","Hol10Nat","Ign15Dis",0.573204267752868
"872","Bra99Jou","Bre00Cyb",0.57219429833551
"1394","Cra05Con","Luc14Eco",0.571771874896866
"147","Mal80Env","Son02Urb",0.571256223705846
"726","Gue95Urb","Eec04The",0.571161527237329
"660","Cam90Jou","Ziq16Asi",0.571140843025924
"832","Kra98Urb","Soo05Reg",0.570335925066546
"1910","Gul12Age","Pum15Cyb",0.570157316079839
"462","Mir86Urb","Gie10Jou",0.570121392738211
"2025","Mor13Tex","Ziq16Asi",0.569164403036835
"68","Oka79Reg","Sua80Jou",0.567733589433837
"467","Mir86Urb","Roz11Ame",0.567274763600709
"1186","Bla03Jou","Ama14Int",0.567176419303872
"465","Mir86Urb","Pen10Phy",0.56698174407031
"1767","Hol10Nat","Ziq16Asi",0.566688054128549
"921","Gab99Qua","Bre00Cyb",0.566584748839877
"263","Sua80Jou","Kru96Jou",0.565778949861004
"998","Bre00Cyb","Del13Eur",0.565364892998893
"1905","Gul12Age","Bre15Int",0.564444407135674
"826","Kra98Urb","Bla03Jou",0.564161286290475
"258","Sua80Jou","Ett87Env",0.564076074817766
"1918","Sch12Reg","Iye13Eur",0.563854322900307
"2100","Luc14Eco","Ziq16Asi",0.562971686388806
"1869","Arr12Reg","Ziq16Asi",0.561968544469606
"131","Mal80Env","Sua80Jou",0.561624057067205
"1242","Nau03Jou","Ziq16Asi",0.561474506093257
"1378","Cra05Con","Gab11Jou",0.561019198068825
"262","Sua80Jou","Gue95Urb",0.560611910581388
"609","Cam90Jou","Kra98Urb",0.560142543295221
"1839","Roz11Ame","Ign15Dis",0.559904067655758
"1003","Bre00Cyb","Ven13Oec",0.559643341018937
"1979","Gan13Eco","Ama14Int",0.559581373109678
"1993","Iye13Eur","Mor13Tex",0.559025371329698
"1367","Cra05Con","Gan06Eco",0.556348640264187
"813","Kru96Jou","Ign15Dis",0.556029608044917
"965","Gab99Qua","Pum15Cyb",0.555435031515618
"200","Ros80Jou","Kam90Jou",0.555330179615342
"480","Mir86Urb","Ara14Eco",0.554630075983223
"1938","She12Com","Iye13Eur",0.553467760942972
"1039","Bat01Urb","Roz11Ame",0.552578213930505
"399","Par85Jou","Bos08Reg",0.552408036848902
"1980","Gan13Eco","Ara14Eco",0.551458883071245
"1985","Gan13Eco","Faz15Jou",0.551366041869047
"548","Ett87Env","Man16Reg",0.551194963992683
"1852","Arr12Reg","Iye13Eur",0.551088723080063
"287","Sua80Jou","Hol10Nat",0.551083392721757
"33","Pop74Sov","Dim09Urb",0.550782483869826
"94","Oka79Reg","Bos08Reg",0.547734893459887
"1001","Bre00Cyb","Mor13Tex",0.547527697427856
"1575","LeG08Emp","Bre15Int",0.545712932274085
"433","Par85Jou","Man16Reg",0.545071142319888
"1828","Roz11Ame","Iye13Eur",0.544576852916036
"1046","Bat01Urb","Gan13Eco",0.544405127716051
"840","Kra98Urb","Gie10Jou",0.543854991334223
"760","Gue95Urb","Faz15Jou",0.54345117406066
"1092","Knu01Ame","Gan13Eco",0.542581537141228
"437","Mir86Urb","Cam90Jou",0.54251765516807
"1429","Soo05Reg","Ama14Int",0.542416625232065
"1600","Nis08Jou","Iye13Eur",0.540418024905992
"513","Ett87Env","Soo07Urb",0.538878543354943
"1236","Nau03Jou","Ign15Dis",0.538182909440544
"766","Gue95Urb","Man16Reg",0.53802758684897
"178","Mal80Env","Ven13Oec",0.53791941096544
"1043","Bat01Urb","Sch12Reg",0.536133211980158
"461","Mir86Urb","XuZ09Urb",0.536032559931738
"1987","Gan13Eco","Mod15Qua",0.535708653717024
"523","Ett87Env","Gab11Jou",0.535596213339778
"1929","Sch12Reg","Ign15Dis",0.535417943693732
"960","Gab99Qua","Bre15Int",0.535117038076165
"1468","Gan06Eco","Kum14Jou",0.534950615638641
"1057","Bat01Urb","Faz15Jou",0.534786438542605
"2104","Bre15Int","Mod15Qua",0.534560352487481
"1617","Nis08Jou","Ziq16Asi",0.534470118163805
"464","Mir86Urb","Hol10Nat",0.53421449043493
"971","Bre00Cyb","Knu01Ame",0.53412280011212
"256","Sua80Jou","Par85Jou",0.533971145376093
"1151","Son02Urb","Pum15Cyb",0.533333333333333
"1325","Eec04The","Ziq16Asi",0.533210770230869
"1832","Roz11Ame","Ama14Int",0.533072461130839
"1663","XuZ09Urb","Iye13Eur",0.531775296296678
"1750","Hol10Nat","Iye13Eur",0.530569743995968
"731","Gue95Urb","Soo07Urb",0.530234771056422
"1981","Gan13Eco","Kum14Jou",0.529619939671158
"1539","Bos08Reg","Kum14Jou",0.528914473001562
"241","Ros80Jou","Ama14Int",0.52835246525726
"302","Sua80Jou","Ama14Int",0.528016896811051
"259","Sua80Jou","Alp89Jou",0.527249730196496
"1048","Bat01Urb","Mor13Tex",0.526243644887557
"1989","Gan13Eco","Cie16Mis",0.525895100343839
"839","Kra98Urb","XuZ09Urb",0.524989396229205
"643","Cam90Jou","Iye13Eur",0.524114782584975
"1365","And05Reg","Ziq16Asi",0.523717758957186
"675","Kam90Jou","Cra05Con",0.523570314404736
"1922","Sch12Reg","Ama14Int",0.523494270540614
"1225","Nau03Jou","Iye13Eur",0.522821466157924
"2041","Ven13Oec","Ama14Int",0.522488151350618
"1863","Arr12Reg","Ign15Dis",0.521280439032746
"1033","Bat01Urb","XuZ09Urb",0.521185332729858
"170","Mal80Env","Gul12Age",0.520340126168102
"1101","Knu01Ame","Bre15Int",0.51884299281652
"472","Mir86Urb","She12Com",0.518674192118846
"845","Kra98Urb","Roz11Ame",0.518592031316491
"2106","Bre15Int","Cie16Mis",0.518321055348816
"520","Ett87Env","Gon10Jou",0.518313094937585
"1307","Eec04The","Gan13Eco",0.517470576156328
"292","Sua80Jou","Ber12Cit",0.517143911626698
"1827","Roz11Ame","Gan13Eco",0.516851964942043
"2012","Mor13Tex","Ama14Int",0.516092037738986
"1693","Gie10Jou","Iye13Eur",0.515526786836268
"378","Par85Jou","Alp89Jou",0.515083169494246
"2145","Man16Reg","Ziq16Asi",0.514402372042525
"177","Mal80Env","Mor13Tow",0.513674204794945
"1803","Gab11Jou","Iye13Eur",0.51359390306467
"741","Gue95Urb","Gab11Jou",0.513020468878069
"1044","Bat01Urb","She12Com",0.512620237799677
"1461","Gan06Eco","Gan13Eco",0.511766315719159
"143","Mal80Env","Gab99Qua",0.511760760448841
"1497","Soo07Urb","Gan13Eco",0.511684141432649
"1949","She12Com","Ign15Dis",0.511009827657916
"2045","Ven13Oec","Bre15Int",0.510890403671822
"830","Kra98Urb","And05Reg",0.510611303653461
"1674","XuZ09Urb","Ign15Dis",0.510152748796517
"1040","Bat01Urb","Arr12Reg",0.509689366575964
"449","Mir86Urb","Nau03Jou",0.508237601416078
"1710","Gie10Jou","Ziq16Asi",0.507416263404925
"1021","Bat01Urb","Nau03Jou",0.506947408249989
"1704","Gie10Jou","Ign15Dis",0.506763202185627
"452","Mir86Urb","And05Reg",0.505664861109486
"697","Kam90Jou","Iye13Eur",0.50550508424707
"916","Bra99Jou","Pum15Cyb",0.504574704428801
"738","Gue95Urb","Gon10Jou",0.502834159209949
"1146","Son02Urb","Bre15Int",0.502233816036066
"594","Alp89Jou","Kum14Jou",0.501556827846309
"2048","Ven13Oec","Ign15Dis",0.500465918779397
"244","Ros80Jou","Luc14Eco",0.499434068862219
"869","Kra98Urb","Man16Reg",0.498891150657377
"990","Bre00Cyb","Pen10Phy",0.497990544859075
"43","Pop74Sov","Gul12Age",0.496929346597888
"451","Mir86Urb","Eec04The",0.496708011642509
"73","Oka79Reg","Alp89Jou",0.49626986991332
"142","Mal80Env","Bra99Jou",0.496012860787225
"850","Kra98Urb","She12Com",0.495465555281483
"829","Kra98Urb","Eec04The",0.494992484046486
"1031","Bat01Urb","Nis08Jou",0.494939002526676
"278","Sua80Jou","Gan06Eco",0.494871659305394
"975","Bre00Cyb","Del04Con",0.494801671862949
"1515","Soo07Urb","Ziq16Asi",0.49452256808016
"979","Bre00Cyb","Soo05Reg",0.494381917722415
"996","Bre00Cyb","Sch12Reg",0.493749645843127
"841","Kra98Urb","Gon10Jou",0.49320711639337
"1063","Bat01Urb","Man16Reg",0.49223404865076
"62","Pop74Sov","Cie16Mis",0.491353814911995
"309","Sua80Jou","Ign15Dis",0.490435524288688
"973","Bre00Cyb","Bla03Jou",0.490415817774343
"1856","Arr12Reg","Ama14Int",0.490250239767411
"1348","And05Reg","Iye13Eur",0.490019834402734
"2019","Mor13Tex","Ign15Dis",0.489898519500992
"1814","Gab11Jou","Ign15Dis",0.489653844862787
"171","Mal80Env","Sch12Reg",0.48883331557608
"1611","Nis08Jou","Ign15Dis",0.486959234442545
"1308","Eec04The","Iye13Eur",0.485089590290457
"267","Sua80Jou","Bre00Cyb",0.484770211505289
"1667","XuZ09Urb","Ama14Int",0.483870967741936
"1034","Bat01Urb","Gie10Jou",0.483311455410774
"1986","Gan13Eco","Ign15Dis",0.482653649581711
"613","Cam90Jou","Bat01Urb",0.482618917237315
"1785","Pen10Phy","Bre15Int",0.481249018286424
"1820","Gab11Jou","Ziq16Asi",0.480795473068998
"1990","Gan13Eco","Li_16Wor",0.480743129400795
"495","Ett87Env","Kam90Jou",0.480477416652847
"1005","Bre00Cyb","Ara14Eco",0.480081819732029
"824","Kra98Urb","Knu01Ame",0.479798374893678
"1229","Nau03Jou","Ama14Int",0.47917100588706
"708","Kam90Jou","Ign15Dis",0.479080095974777
"20","Pop74Sov","Son02Urb",0.478920744346159
"1604","Nis08Jou","Ama14Int",0.478649738167177
"1931","Sch12Reg","Pum15Cyb",0.478481659128937
"2002","Iye13Eur","Faz15Jou",0.476530540955245
"661","Kam90Jou","Gue95Urb",0.475690016434586
"268","Sua80Jou","Bat01Urb",0.475669803739848
"1023","Bat01Urb","Eec04The",0.475043486883005
"1697","Gie10Jou","Ama14Int",0.473247433844657
"1433","Soo05Reg","Bre15Int",0.473228201314984
"493","Ett87Env","Alp89Jou",0.4731506154104
"3","Pop74Sov","Ros80Jou",0.471728176524863
"514","Ett87Env","Bos08Reg",0.471348136875503
"1692","Gie10Jou","Gan13Eco",0.4707919090692
"463","Mir86Urb","Gon10Jou",0.470648734015981
"654","Cam90Jou","Ign15Dis",0.470334579148975
"261","Sua80Jou","Kam90Jou",0.468487480601691
"1942","She12Com","Ama14Int",0.467833088446754
"60","Pop74Sov","Mod15Qua",0.467767581118818
"1224","Nau03Jou","Gan13Eco",0.467746906669938
"911","Bra99Jou","Bre15Int",0.465571037363813
"512","Ett87Env","Gan06Eco",0.465242105199235
"289","Sua80Jou","Gab11Jou",0.464925998672144
"1956","Del13Eur","Gan13Eco",0.464448794141344
"732","Gue95Urb","Bos08Reg",0.463974920952337
"438","Mir86Urb","Kam90Jou",0.462366728044251
"19","Pop74Sov","Knu01Ame",0.461709243583729
"269","Sua80Jou","Knu01Ame",0.461709243583729
"2131","Mod15Qua","Pum15Cyb",0.461225054974409
"2066","Ama14Int","Man16Reg",0.460677879497967
"843","Kra98Urb","Pen10Phy",0.459138354770553
"605","Alp89Jou","Ziq16Asi",0.457921883154498
"16","Pop74Sov","Gab99Qua",0.457692573107925
"288","Sua80Jou","Pen10Phy",0.456210564123338
"730","Gue95Urb","Gan06Eco",0.456079661910787
"1965","Del13Eur","Bre15Int",0.455298637256794
"1424","Soo05Reg","Gan13Eco",0.455289359917315
"552","Alp89Jou","Gue95Urb",0.454570023906006
"1319","Eec04The","Ign15Dis",0.454240508171068
"1038","Bat01Urb","Gab11Jou",0.453930288008212
"1498","Soo07Urb","Iye13Eur",0.453805031486659
"55","Pop74Sov","Luc14Eco",0.453742606486515
"300","Sua80Jou","Mor13Tow",0.453163483587483
"248","Ros80Jou","Ign15Dis",0.451765870225871
"2070","Ara14Eco","Bre15Int",0.451451595954039
"311","Sua80Jou","Pum15Cyb",0.450748935855209
"842","Kra98Urb","Hol10Nat",0.450628784197508
"31","Pop74Sov","LeG08Emp",0.449977042573258
"1438","Soo05Reg","Pum15Cyb",0.449829682541091
"111","Oka79Reg","Gan13Eco",0.449466574975495
"1181","Bla03Jou","Gan13Eco",0.448364142799123
"466","Mir86Urb","Gab11Jou",0.446995141545323
"1359","And05Reg","Ign15Dis",0.446935188676839
"993","Bre00Cyb","Arr12Reg",0.446835223010341
"834","Kra98Urb","Soo07Urb",0.445058534539832
"647","Cam90Jou","Ama14Int",0.44499677894401
"2016","Mor13Tex","Bre15Int",0.444664999210262
"1312","Eec04The","Ama14Int",0.444589371268487
"491","Mir86Urb","Man16Reg",0.443017895448487
"1937","She12Com","Gan13Eco",0.442781770822557
"827","Kra98Urb","Nau03Jou",0.442149473793036
"159","Mal80Env","Nis08Jou",0.442125995801502
"1984","Gan13Eco","Ezz15Rev",0.441367414752375
"1739","Gon10Jou","Ziq16Asi",0.441132588473548
"1024","Bat01Urb","And05Reg",0.440762982163684
"1970","Del13Eur","Pum15Cyb",0.439977552738296
"984","Bre00Cyb","Nis08Jou",0.439446419630936
"1613","Nis08Jou","Pum15Cyb",0.438229910601107
"456","Mir86Urb","Soo07Urb",0.437686377139867
"173","Mal80Env","Del13Eur",0.436913774032723
"303","Sua80Jou","Ara14Eco",0.433948946665029
"531","Ett87Env","Gan13Eco",0.432506887052342
"2136","Pum15Cyb","Cie16Mis",0.432306475649959
"989","Bre00Cyb","Hol10Nat",0.430676267983291
"1479","Gan06Eco","Ziq16Asi",0.42980119129594
"2091","Luc14Eco","Bre15Int",0.429641416935821
"986","Bre00Cyb","XuZ09Urb",0.429432009399408
"1807","Gab11Jou","Ama14Int",0.428697113767912
"1599","Nis08Jou","Gan13Eco",0.428549564355483
"2008","Iye13Eur","Man16Reg",0.428339843456133
"992","Bre00Cyb","Roz11Ame",0.428033339344736
"1195","Bla03Jou","Pum15Cyb",0.427978771840063
"1550","Bos08Reg","Ziq16Asi",0.427393757610864
"1007","Bre00Cyb","Luc14Eco",0.426590835035984
"1266","Del04Con","Gan13Eco",0.426149347893024
"1865","Arr12Reg","Pum15Cyb",0.425332420856454
"1106","Knu01Ame","Pum15Cyb",0.42490135669892
"1896","Gul12Age","Gan13Eco",0.424705992864688
"1662","XuZ09Urb","Gan13Eco",0.424198782841208
"835","Kra98Urb","Bos08Reg",0.422157580760008
"305","Sua80Jou","Luc14Eco",0.421332420308907
"298","Sua80Jou","Iye13Eur",0.421271332882665
"27","Pop74Sov","Soo05Reg",0.421117443806158
"38","Pop74Sov","Pen10Phy",0.421117443806158
"902","Bra99Jou","Gan13Eco",0.420372615278896
"1975","Gan13Eco","Iye13Eur",0.419597294212592
"1028","Bat01Urb","Soo07Urb",0.418212541994818
"612","Cam90Jou","Bre00Cyb",0.417941720478515
"997","Bre00Cyb","She12Com",0.41714281642369
"168","Mal80Env","Arr12Reg",0.416745265447082
"357","Par83Jou","Gan13Eco",0.41644148157799
"656","Cam90Jou","Pum15Cyb",0.414263140668029
"1280","Del04Con","Pum15Cyb",0.412568498503517
"1010","Bre00Cyb","Faz15Jou",0.411189663771325
"1190","Bla03Jou","Bre15Int",0.410294660631495
"2124","Faz15Jou","Ziq16Asi",0.410137596290288
"150","Mal80Env","Del04Con",0.407634221015625
"1352","And05Reg","Ama14Int",0.407220031784142
"858","Kra98Urb","Ara14Eco",0.406849602408582
"696","Kam90Jou","Gan13Eco",0.406557814090871
"187","Mal80Env","Mod15Qua",0.404748648748963
"1926","Sch12Reg","Bre15Int",0.402786247777263
"1790","Pen10Phy","Pum15Cyb",0.401386485959743
"1462","Gan06Eco","Iye13Eur",0.400986166593039
"714","Kam90Jou","Ziq16Asi",0.400626468668908
"2138","Pum15Cyb","Man16Reg",0.400146172122548
"154","Mal80Env","Soo05Reg",0.399369428103032
"46","Pop74Sov","Del13Eur",0.398409536444798
"1676","XuZ09Urb","Pum15Cyb",0.397573283972945
"1509","Soo07Urb","Ign15Dis",0.397555375792841
"416","Par85Jou","Gan13Eco",0.397036822033686
"315","Sua80Jou","Ziq16Asi",0.397033333588372
"1992","Gan13Eco","Ziq16Asi",0.391924757669098
"189","Mal80Env","Cie16Mis",0.391030943502887
"1035","Bat01Urb","Gon10Jou",0.389713783745157
"53","Pop74Sov","Ara14Eco",0.389057676320371
"1347","And05Reg","Gan13Eco",0.389051027269454
"51","Pop74Sov","Ven13Oec",0.38874362459989
"1733","Gon10Jou","Ign15Dis",0.38769705611802
"1951","She12Com","Pum15Cyb",0.386429577017333
"642","Cam90Jou","Gan13Eco",0.386397789192734
"987","Bre00Cyb","Gie10Jou",0.386210298251633
"148","Mal80Env","Bla03Jou",0.385300336131964
"1946","She12Com","Bre15Int",0.385013038608757
"137","Mal80Env","Cam90Jou",0.382693300076258
"1722","Gon10Jou","Iye13Eur",0.382546419641365
"1275","Del04Con","Bre15Int",0.3825338794702
"1851","Arr12Reg","Gan13Eco",0.381683342381074
"587","Alp89Jou","Gan13Eco",0.380022557774067
"457","Mir86Urb","Bos08Reg",0.379992199249992
"1502","Soo07Urb","Ama14Int",0.37982987015143
"974","Bre00Cyb","Nau03Jou",0.378009624001451
"1016","Bre00Cyb","Man16Reg",0.377832231423631
"1608","Nis08Jou","Bre15Int",0.377675889276202
"860","Kra98Urb","Luc14Eco",0.377657397313214
"1721","Gon10Jou","Gan13Eco",0.377231222362447
"1860","Arr12Reg","Bre15Int",0.376969984959874
"667","Kam90Jou","Bat01Urb",0.375632292200671
"1726","Gon10Jou","Ama14Int",0.375465438479508
"185","Mal80Env","Faz15Jou",0.374297232381636
"15","Pop74Sov","Bra99Jou",0.372620497523055
"191","Mal80Env","Man16Reg",0.368788761340291
"1671","XuZ09Urb","Bre15Int",0.367533189196963
"976","Bre00Cyb","Eec04The",0.367358159104437
"1566","LeG08Emp","Gan13Eco",0.366055184991564
"1841","Roz11Ame","Pum15Cyb",0.365516067742803
"1978","Gan13Eco","Ven13Oec",0.365468296457895
"651","Cam90Jou","Bre15Int",0.365317401136839
"977","Bre00Cyb","And05Reg",0.364748380960095
"749","Gue95Urb","Gan13Eco",0.364141063898177
"701","Kam90Jou","Ama14Int",0.363269609772362
"1758","Hol10Nat","Bre15Int",0.362749173870136
"663","Kam90Jou","Kra98Urb",0.360987639655041
"2129","Ign15Dis","Man16Reg",0.360519522438175
"844","Kra98Urb","Gab11Jou",0.360283684737517
"49","Pop74Sov","Mor13Tex",0.358385779534397
"588","Alp89Jou","Iye13Eur",0.357185248589548
"1361","And05Reg","Pum15Cyb",0.35557785353119
"1836","Roz11Ame","Bre15Int",0.355421351166328
"1631","Dim09Urb","Gan13Eco",0.35428788425752
"455","Mir86Urb","Gan06Eco",0.352737810751329
"1917","Sch12Reg","Gan13Eco",0.350564719981379
"554","Alp89Jou","Kra98Urb",0.350300971268943
"161","Mal80Env","XuZ09Urb",0.350109905375391
"1706","Gie10Jou","Pum15Cyb",0.349754259914075
"1321","Eec04The","Pum15Cyb",0.349641895855875
"2075","Ara14Eco","Pum15Cyb",0.348205330633285
"801","Kru96Jou","Gan13Eco",0.348155311911396
"1533","Bos08Reg","Iye13Eur",0.347380163334148
"1027","Bat01Urb","Gan06Eco",0.346270199469685
"833","Kra98Urb","Gan06Eco",0.345650196412541
"474","Mir86Urb","Gan13Eco",0.344627811480368
"558","Alp89Jou","Bat01Urb",0.343482540611319
"1473","Gan06Eco","Ign15Dis",0.343398418557214
"162","Mal80Env","Gie10Jou",0.339994603303096
"1763","Hol10Nat","Pum15Cyb",0.339066345122246
"1137","Son02Urb","Gan13Eco",0.339008920620655
"1532","Bos08Reg","Gan13Eco",0.337063486025695
"436","Mir86Urb","Alp89Jou",0.334059076263729
"146","Mal80Env","Knu01Ame",0.33038898637584
"599","Alp89Jou","Ign15Dis",0.327353805801474
"167","Mal80Env","Roz11Ame",0.326638897760013
"1233","Nau03Jou","Bre15Int",0.325937235038568
"2108","Bre15Int","Man16Reg",0.325892333509187
"1029","Bat01Urb","Bos08Reg",0.325672334801843
